name_x,height_x,weight_x,reach_x,fx_win,age_x,str_landed_per_min_x,str_acc_x,str_absorb_per_min_x,str_def_x,td_avg_x,td_acc_x,td_def_x,sub_avg_x,win_percentage_x,name_y,height_y,weight_y,reach_y,age_y,str_landed_per_min_y,str_acc_y,str_absorb_per_min_y,str_def_y,td_avg_y,td_acc_y,td_def_y,sub_avg_y,win_percentage_y,stance_x_Open Stance,stance_x_Orthodox,stance_x_Sideways,stance_x_Southpaw,stance_x_Switch,stance_y_Open Stance,stance_y_Orthodox,stance_y_Sideways,stance_y_Southpaw,stance_y_Switch
Abdul Razak Alhassan,1.78,170.0,1.85,0,31.8,13.64,0.55,2.27,0.13,0.0,0.0,0.0,0.0,1.0,Omari Akhmedov,1.83,185.0,1.85,29.63,3.97,0.44,3.6,0.45,2.74,0.47,0.5,0.68,0.8,0,1,0,0,0,0,1,0,0,0
Abdul Razak Alhassan,1.78,170.0,1.85,1,32.31,3.53,0.45,6.36,0.44,0.0,0.0,0.67,0.0,1.0,Sabah Homasi,1.83,170.0,1.83,29.12,4.79,0.43,10.34,0.63,3.78,1.0,0.0,0.0,0.65,0,1,0,0,0,0,1,0,0,0
Abdul Razak Alhassan,1.78,170.0,1.85,1,32.44,4.45,0.46,7.02,0.49,0.74,0.33,0.55,0.0,1.0,Sabah Homasi,1.83,170.0,1.83,29.25,6.43,0.53,10.02,0.64,2.44,0.5,0.0,0.0,0.61,0,1,0,0,0,0,1,0,0,0
Abdul Razak Alhassan,1.78,170.0,1.85,1,33.08,4.58,0.47,6.29,0.48,0.62,0.33,0.54,0.0,0.9,Niko Price,1.83,170.0,1.93,28.94,4.21,0.42,4.7,0.51,1.71,0.38,0.43,1.71,0.86,0,1,0,0,0,0,1,0,0,0
Abel Trujillo,1.73,155.0,1.78,0,29.68,10.53,0.8,1.23,0.58,1.68,1.0,0.2,3.36,0.55,Khabib Nurmagomedov,1.78,155.0,1.78,24.68,3.92,0.46,3.24,0.41,1.55,0.14,0.14,0.52,1.0,0,1,0,0,0,0,1,0,0,0
Abel Trujillo,1.73,155.0,1.78,0,29.94,4.68,0.72,2.38,0.66,1.25,1.0,0.62,1.25,0.5,Roger Bowling,1.75,155.0,1.73,30.73,4.07,0.39,4.07,0.39,1.91,1.0,1.0,0.0,0.73,0,1,0,0,0,0,1,0,0,0
Abel Trujillo,1.73,155.0,1.78,1,30.14,4.99,0.59,3.07,0.53,1.33,1.0,0.64,0.89,0.54,Gleison Tibau,1.78,155.0,1.8,30.09,3.08,0.37,2.9,0.38,3.05,0.4,0.23,1.14,0.75,0,1,0,0,0,0,0,0,1,0
Abel Trujillo,1.73,155.0,1.78,1,30.14,4.88,0.6,3.06,0.55,1.26,1.0,0.64,0.84,0.6,Gleison Tibau,1.78,155.0,1.8,30.09,3.08,0.37,2.9,0.38,3.05,0.4,0.23,1.14,0.75,0,1,0,0,0,0,0,0,1,0
Gleison Tibau,1.78,155.0,1.8,0,30.09,4.01,0.46,3.9,0.47,3.14,0.48,0.42,1.14,0.77,Abel Trujillo,1.73,155.0,1.78,30.14,4.88,0.6,3.06,0.55,1.26,1.0,0.64,0.84,0.6,0,0,0,1,0,0,1,0,0,0
Gleison Tibau,1.78,155.0,1.8,0,30.09,3.08,0.37,2.9,0.38,3.05,0.4,0.23,1.14,0.75,Abel Trujillo,1.73,155.0,1.78,30.14,4.88,0.6,3.06,0.55,1.26,1.0,0.64,0.84,0.6,0,0,0,1,0,0,1,0,0,0
Abel Trujillo,1.73,155.0,1.78,1,30.24,2.99,0.47,3.66,0.55,1.05,1.0,0.77,0.0,0.57,Roger Bowling,1.75,155.0,1.73,31.03,4.43,0.42,4.43,0.42,4.21,0.83,0.83,2.53,0.73,0,1,0,0,0,0,1,0,0,0
Abel Trujillo,1.73,155.0,1.78,1,30.37,5.74,0.55,3.69,0.46,4.49,0.86,0.67,0.0,0.62,Jamie Varner,1.73,155.0,1.83,29.31,5.34,0.5,4.62,0.52,3.9,0.63,0.45,0.98,0.63,0,1,0,0,0,0,1,0,0,0
Abel Trujillo,1.73,155.0,1.78,0,31.22,4.83,0.51,4.43,0.44,4.26,0.56,0.5,0.0,0.59,Tony Ferguson,1.8,155.0,1.93,30.82,4.53,0.41,4.53,0.41,0.42,0.33,0.33,1.25,0.9,0,1,0,0,0,0,1,0,0,0
Abel Trujillo,1.73,155.0,1.78,1,32.14,3.81,0.4,4.41,0.45,4.17,0.5,0.6,0.0,0.61,Gleison Tibau,1.78,155.0,1.8,32.09,2.53,0.36,4.42,0.45,3.93,0.43,0.09,0.44,0.75,0,1,0,0,0,0,0,0,1,0
Abel Trujillo,1.73,155.0,1.78,1,32.14,3.81,0.4,4.37,0.45,4.17,0.5,0.5,0.0,0.65,Gleison Tibau,1.78,155.0,1.8,32.09,2.53,0.36,4.42,0.45,3.93,0.43,0.09,0.44,0.75,0,1,0,0,0,0,0,0,1,0
Gleison Tibau,1.78,155.0,1.8,0,32.09,3.53,0.44,4.89,0.46,3.46,0.46,0.07,0.0,0.74,Abel Trujillo,1.73,155.0,1.78,32.14,3.81,0.4,4.37,0.45,4.17,0.5,0.5,0.0,0.65,0,0,0,1,0,0,1,0,0,0
Gleison Tibau,1.78,155.0,1.8,0,32.09,2.53,0.36,4.42,0.45,3.93,0.43,0.09,0.44,0.75,Abel Trujillo,1.73,155.0,1.78,32.14,3.81,0.4,4.37,0.45,4.17,0.5,0.5,0.0,0.65,0,0,0,1,0,0,1,0,0,0
Abel Trujillo,1.73,155.0,1.78,1,32.29,2.6,0.3,4.91,0.47,1.47,0.25,0.75,0.0,0.63,Tony Sims,1.8,155.0,1.78,30.22,3.27,0.77,3.27,0.77,0.0,0.0,0.0,0.85,0.73,0,1,0,0,0,0,0,0,1,0
Abel Trujillo,1.73,155.0,1.78,0,33.38,3.26,0.58,2.71,0.54,2.06,0.6,0.45,0.69,0.67,James Vick,1.91,155.0,1.93,29.95,5.42,0.5,5.06,0.53,0.0,0.0,0.0,0.38,0.6,0,1,0,0,0,0,1,0,0,0
Abel Trujillo,1.73,155.0,1.78,0,34.25,2.59,0.52,2.69,0.47,1.94,0.4,0.46,0.49,0.64,John Makdessi,1.73,155.0,1.73,32.62,7.42,0.59,5.46,0.36,0.0,0.0,0.0,0.0,0.75,0,1,0,0,0,0,1,0,0,0
Adam Milstead,1.91,205.0,1.93,0,29.59,6.76,0.51,4.77,0.42,0.0,0.0,0.0,0.0,0.78,Curtis Blaydes,1.93,265.0,2.03,25.96,8.22,0.65,9.1,0.64,6.17,0.58,0.83,0.0,1.0,0,1,0,0,0,0,1,0,0,0
Adam Milstead,1.91,205.0,1.93,0,30.67,4.27,0.52,7.67,0.58,0.0,0.0,0.47,0.0,0.7,Jordan Johnson,1.88,205.0,2.01,29.29,7.07,0.65,7.07,0.65,4.0,0.8,0.8,2.0,1.0,0,1,0,0,0,0,1,0,0,0
Adam Milstead,1.91,205.0,1.93,0,31.45,4.47,0.5,9.7,0.67,0.0,0.0,0.36,0.0,0.7,Mike Rodriguez,1.93,205.0,2.08,30.05,4.4,0.69,4.4,0.69,0.0,0.0,0.0,0.0,0.75,0,1,0,0,0,0,0,0,1,0
Adam Wieczorek,1.96,250.0,2.06,1,26.19,4.87,0.57,2.93,0.59,0.0,0.0,0.22,0.0,0.8,Arjan Bhullar,1.85,245.0,1.9,31.92,4.0,0.62,3.6,0.39,1.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0
Adam Wieczorek,1.96,250.0,2.06,0,26.74,3.96,0.55,3.91,0.64,0.0,0.0,0.33,0.68,0.82,Marcos Rogerio de Lima,1.85,253.0,1.9,33.36,8.09,0.66,8.94,0.71,0.0,0.0,0.5,0.98,0.68,0,1,0,0,0,0,1,0,0,0
Adlan Amagov,1.88,170.0,1.93,1,26.97,3.8,0.48,1.6,0.32,6.0,0.6,0.0,0.0,0.8,TJ Waldburger,1.8,170.0,1.9,25.48,3.25,0.67,3.25,0.67,4.74,0.85,0.85,6.04,0.61,0,1,0,0,0,0,1,0,0,0
Adriano Martins,1.78,155.0,1.83,1,30.9,4.86,0.84,4.86,0.84,1.92,1.0,1.0,1.92,0.76,Daron Cruickshank,1.73,155.0,1.83,28.41,3.47,0.34,4.44,0.41,0.0,0.0,0.33,0.0,0.79,0,0,0,1,0,0,0,0,0,1
Daron Cruickshank,1.73,155.0,1.83,0,28.41,3.95,0.34,4.35,0.37,0.0,0.0,0.0,0.0,0.85,Adriano Martins,1.78,155.0,1.83,30.9,4.86,0.84,4.86,0.84,1.92,1.0,1.0,1.92,0.76,0,0,0,0,1,0,0,0,1,0
Daron Cruickshank,1.73,155.0,1.83,0,28.41,3.47,0.34,4.44,0.41,0.0,0.0,0.33,0.0,0.79,Adriano Martins,1.78,155.0,1.83,30.9,4.86,0.84,4.86,0.84,1.92,1.0,1.0,1.92,0.76,0,0,0,0,1,0,0,0,1,0
Adriano Martins,1.78,155.0,1.83,0,31.11,4.86,0.84,3.01,0.65,1.92,1.0,0.5,1.92,0.74,Donald Cerrone,1.85,155.0,1.85,30.83,5.1,0.56,3.55,0.42,2.17,0.6,0.2,0.36,0.63,0,0,0,1,0,0,1,0,0,0
Adriano Martins,1.78,155.0,1.83,1,32.19,4.38,0.75,3.1,0.58,1.48,1.0,0.67,1.48,0.73,Rustam Khabilov,1.73,155.0,1.85,28.3,1.91,0.33,1.91,0.33,5.59,0.58,0.6,0.0,0.89,0,0,0,1,0,0,1,0,0,0
Adriano Martins,1.78,155.0,1.83,1,32.8,3.0,0.65,2.32,0.43,2.12,0.83,0.29,0.85,0.75,Islam Makhachev,1.78,155.0,1.78,23.93,6.95,0.66,1.44,0.37,5.9,0.6,0.0,1.97,1.0,0,0,0,1,0,0,1,0,0,0
Adriano Martins,1.78,155.0,1.83,1,32.89,2.43,0.57,1.64,0.3,2.05,0.8,0.17,0.51,0.76,Daron Cruickshank,1.73,155.0,1.83,30.41,2.73,0.42,3.76,0.55,2.82,0.33,0.42,0.0,0.68,0,0,0,1,0,0,0,0,0,1
Adriano Martins,1.78,155.0,1.83,1,32.89,2.43,0.57,2.63,0.43,2.05,0.8,0.33,0.51,0.76,Daron Cruickshank,1.73,155.0,1.83,30.41,2.73,0.42,3.76,0.55,2.82,0.33,0.42,0.0,0.68,0,0,0,1,0,0,0,0,0,1
Daron Cruickshank,1.73,155.0,1.83,0,30.41,2.58,0.38,4.63,0.56,3.07,0.4,0.41,0.38,0.67,Adriano Martins,1.78,155.0,1.83,32.89,2.43,0.57,2.63,0.43,2.05,0.8,0.33,0.51,0.76,0,0,0,0,1,0,0,0,1,0
Daron Cruickshank,1.73,155.0,1.83,0,30.41,2.73,0.42,3.76,0.55,2.82,0.33,0.42,0.0,0.68,Adriano Martins,1.78,155.0,1.83,32.89,2.43,0.57,2.63,0.43,2.05,0.8,0.33,0.51,0.76,0,0,0,0,1,0,0,0,1,0
Adriano Martins,1.78,155.0,1.83,0,33.81,2.96,0.68,2.16,0.42,2.31,0.83,0.17,0.93,0.75,Leonardo Santos,1.83,155.0,1.9,36.67,4.01,0.51,5.04,0.5,1.47,0.33,0.27,0.37,0.8,0,0,0,1,0,0,1,0,0,0
Adriano Martins,1.78,155.0,1.83,0,34.73,3.49,0.62,2.28,0.47,0.93,1.0,0.33,0.93,0.74,Kajan Johnson,1.8,155.0,1.9,33.39,2.64,0.44,3.62,0.53,2.5,0.35,0.18,0.36,0.59,0,0,0,1,0,0,1,0,0,0
Aiemann Zahabi,1.73,135.0,1.73,0,29.96,3.0,0.4,4.87,0.37,0.0,0.0,0.15,0.0,0.86,Ricardo Ramos,1.75,135.0,1.83,22.26,3.67,0.56,3.67,0.56,0.0,0.0,0.0,1.0,0.91,0,1,0,0,0,0,1,0,0,0
Aiemann Zahabi,1.73,135.0,1.73,0,31.46,3.41,0.42,4.38,0.4,0.0,0.0,0.28,0.0,0.75,Vince Morales,1.7,135.0,1.78,28.47,5.53,0.39,5.53,0.39,0.0,0.0,0.0,0.0,0.73,0,1,0,0,0,0,1,0,0,0
Aisling Daly,1.57,115.0,1.63,1,27.83,3.33,0.54,8.73,0.77,2.0,0.4,0.5,1.0,0.76,Ericka Almeida,1.68,115.0,1.73,26.64,2.13,0.55,7.93,0.73,0.0,0.0,1.0,0.0,0.88,0,1,0,0,0,0,1,0,0,0
Akbarh Arreola,1.78,155.0,1.8,1,31.86,2.0,0.41,5.87,0.45,2.0,1.0,0.0,0.0,0.71,Yves Edwards,1.75,155.0,1.85,38.14,3.49,0.43,3.49,0.43,0.68,0.4,0.4,0.0,0.66,0,0,0,1,0,0,0,0,1,0
Akbarh Arreola,1.78,155.0,1.8,0,32.18,2.49,0.42,5.51,0.44,2.67,1.0,0.0,0.89,0.69,Francisco Trinaldo,1.75,155.0,1.78,36.57,3.25,0.53,5.61,0.57,0.56,0.2,0.42,0.28,0.79,0,0,0,1,0,0,0,0,1,0
Akbarh Arreola,1.78,155.0,1.8,0,32.83,3.89,0.55,5.77,0.49,1.41,1.0,1.0,0.47,0.7,Jake Matthews,1.8,170.0,1.85,21.24,6.91,0.66,6.91,0.74,3.6,0.4,0.33,1.2,0.82,0,0,0,1,0,0,1,0,0,0
Akihiro Gono,1.7,170.0,1.73,0,34.32,4.16,0.59,3.99,0.37,2.57,0.8,0.0,0.64,0.57,Jon Fitch,1.83,170.0,1.93,30.94,6.95,0.7,6.15,0.68,1.72,0.37,0.41,0.25,0.79,0,0,0,0,1,0,1,0,0,0
Akira Corassani,1.73,145.0,1.73,1,30.61,3.4,0.52,6.8,0.65,0.0,0.0,0.09,0.0,0.71,Robert Peralta,1.73,145.0,1.8,27.06,6.63,0.57,6.63,0.57,0.55,1.0,1.0,0.0,0.75,0,1,0,0,0,0,1,0,0,0
Akira Corassani,1.73,145.0,1.73,0,31.64,3.6,0.55,6.53,0.6,1.0,0.33,0.08,0.0,0.67,Dustin Poirier,1.75,155.0,1.83,25.24,5.14,0.51,4.66,0.48,1.18,0.21,0.15,0.59,0.82,0,1,0,0,0,0,0,0,1,0
Akira Corassani,1.73,145.0,1.73,0,32.1,3.7,0.51,6.78,0.58,0.84,0.29,0.07,0.0,0.63,Max Holloway,1.8,145.0,1.75,22.83,6.11,0.48,5.21,0.43,0.0,0.0,0.0,0.6,0.85,0,1,0,0,0,0,1,0,0,0
Akira Corassani,1.73,145.0,1.73,0,32.41,3.68,0.49,7.2,0.58,0.77,0.29,0.07,0.0,0.65,Sam Sicilia,1.73,145.0,1.7,28.98,5.43,0.55,5.43,0.55,2.98,0.55,0.55,0.5,0.69,0,1,0,0,0,0,1,0,0,0
Al Iaquinta,1.78,155.0,1.78,1,26.49,5.73,0.47,3.13,0.3,4.0,1.0,0.0,0.0,0.56,Piotr Hallmann,1.75,155.0,1.8,26.17,7.02,0.55,7.02,0.55,3.4,1.0,1.0,1.7,1.18,0,1,0,0,0,0,1,0,0,0
Al Iaquinta,1.78,155.0,1.78,0,27.07,4.96,0.44,4.2,0.37,2.0,0.46,0.17,0.33,0.55,Mitch Clarke,1.78,155.0,1.85,28.5,4.34,0.45,4.34,0.45,1.14,0.25,0.25,0.38,0.75,0,1,0,0,0,0,1,0,0,0
Al Iaquinta,1.78,155.0,1.78,1,27.35,4.99,0.46,4.1,0.38,2.06,0.5,0.17,0.88,0.5,Rodrigo Damm,1.7,155.0,1.8,34.59,3.97,0.39,3.97,0.39,0.75,0.25,0.25,0.25,0.58,0,1,0,0,0,0,1,0,0,0
Al Iaquinta,1.78,155.0,1.78,1,27.52,5.39,0.45,4.53,0.38,0.93,0.3,0.18,0.93,0.54,Ross Pearson,1.73,155.0,1.75,30.11,4.24,0.53,3.84,0.44,0.93,1.0,0.25,0.0,0.56,0,1,0,0,0,0,1,0,0,0
Al Iaquinta,1.78,155.0,1.78,1,27.76,5.15,0.43,3.72,0.35,0.37,0.33,0.07,1.12,0.57,Joe Lauzon,1.78,155.0,1.8,30.69,3.64,0.45,5.59,0.49,1.44,0.33,0.38,1.44,0.63,0,1,0,0,0,0,1,0,0,0
Al Iaquinta,1.78,155.0,1.78,1,27.93,6.52,0.43,3.87,0.36,0.89,0.4,0.0,0.89,0.6,Jorge Masvidal,1.8,170.0,1.88,30.39,6.46,0.65,5.51,0.55,1.36,0.56,0.3,1.09,0.74,0,1,0,0,0,0,1,0,0,0
Al Iaquinta,1.78,155.0,1.78,1,29.98,5.7,0.39,4.6,0.39,0.35,0.08,0.0,0.0,0.62,Diego Sanchez,1.78,170.0,1.83,35.31,3.94,0.51,4.63,0.55,0.97,0.25,0.33,0.0,0.73,0,1,0,0,0,0,0,0,1,0
Al Iaquinta,1.78,155.0,1.78,0,30.94,5.09,0.38,4.49,0.43,0.47,0.08,0.0,0.0,0.65,Khabib Nurmagomedov,1.78,155.0,1.78,29.54,9.25,0.67,6.28,0.6,4.11,0.41,0.35,0.29,1.0,0,1,0,0,0,0,1,0,0,0
Al Iaquinta,1.78,155.0,1.78,1,31.63,3.45,0.37,5.86,0.47,0.3,0.08,0.38,0.0,0.61,Kevin Lee,1.75,170.0,1.96,26.28,7.41,0.63,6.55,0.62,2.75,0.38,0.29,0.61,0.75,0,1,0,0,0,0,1,0,0,0
Al Iaquinta,1.78,155.0,1.78,0,32.01,3.35,0.41,5.75,0.45,0.0,0.0,0.45,0.0,0.63,Donald Cerrone,1.85,155.0,1.85,36.1,4.21,0.49,5.04,0.49,0.69,0.17,0.33,0.35,0.7,0,1,0,0,0,0,1,0,0,0
Al Iaquinta,1.78,155.0,1.78,0,32.43,3.37,0.42,5.7,0.42,0.0,0.0,0.45,0.0,0.65,Dan Hooker,1.83,155.0,1.9,29.64,8.8,0.51,7.87,0.53,0.0,0.0,0.25,0.74,0.74,0,1,0,0,0,0,0,0,0,1
Alan Belcher,1.88,185.0,1.85,1,22.64,1.2,0.27,3.93,0.61,0.0,0.0,0.56,0.0,0.8,Jorge Santiago,1.85,170.0,1.88,26.18,3.08,0.67,1.41,0.48,3.85,1.0,0.5,0.0,0.75,0,1,0,0,0,0,1,0,0,0
Alan Belcher,1.88,185.0,1.85,0,22.95,3.21,0.47,2.99,0.5,0.54,0.33,0.42,1.08,0.73,Kendall Grove,1.98,185.0,2.01,24.4,5.53,0.61,5.53,0.61,3.77,1.0,1.0,3.77,0.57,0,1,0,0,0,0,1,0,0,0
Alan Belcher,1.88,185.0,1.85,1,23.09,2.64,0.49,4.75,0.61,0.8,0.2,0.46,0.8,0.75,Sean Salmon,1.78,185.0,1.78,29.7,2.46,0.45,2.46,0.45,4.92,0.67,0.67,0.0,0.53,0,1,0,0,0,0,0,0,1,0
Alan Belcher,1.88,185.0,1.85,1,23.49,2.58,0.48,4.67,0.61,0.78,0.2,0.43,1.17,0.77,Kalib Starnes,1.91,185.0,1.88,32.79,4.39,0.68,5.36,0.65,1.12,0.29,0.71,0.56,0.61,0,1,0,0,0,0,1,0,0,0
Alan Belcher,1.88,185.0,1.85,1,24.4,3.63,0.58,9.81,0.68,1.42,0.25,0.4,0.71,0.8,Ed Herman,1.85,205.0,1.96,27.96,6.98,0.7,2.98,0.67,3.69,0.64,0.38,1.58,0.69,0,1,0,0,0,0,1,0,0,0
Alan Belcher,1.88,185.0,1.85,1,25.64,3.63,0.53,6.36,0.54,0.34,1.0,0.52,0.34,0.78,Wilson Gouveia,1.85,185.0,1.93,31.19,2.2,0.39,2.2,0.39,0.44,0.5,0.5,3.08,0.58,0,1,0,0,0,0,1,0,0,0
Alan Belcher,1.88,185.0,1.85,1,26.04,4.17,0.51,5.63,0.46,0.0,0.0,0.52,0.35,0.74,Patrick Cote,1.8,170.0,1.8,30.19,3.21,0.5,3.11,0.51,0.0,0.0,0.12,0.47,0.83,0,1,0,0,0,0,1,0,0,0
Alan Belcher,1.88,185.0,1.85,1,27.4,4.3,0.49,5.24,0.47,0.42,1.0,0.73,0.83,0.75,Jason MacDonald,1.91,185.0,2.03,36.29,5.5,0.78,7.56,0.7,2.29,0.5,0.67,2.29,0.6,0,1,0,0,0,0,1,0,0,0
Alan Belcher,1.88,185.0,1.85,1,28.03,6.54,0.56,4.63,0.43,0.5,1.0,0.56,0.5,0.76,Rousimar Palhares,1.73,170.0,1.8,32.19,5.94,0.69,5.94,0.69,1.14,0.33,0.33,2.86,0.85,0,1,0,0,0,0,1,0,0,0
Alan Belcher,1.88,185.0,1.85,0,28.68,7.72,0.62,3.63,0.46,0.77,1.0,0.5,1.53,0.73,Yushin Okami,1.88,170.0,1.9,31.44,4.0,0.46,4.0,0.46,1.83,0.28,0.28,0.0,0.73,0,1,0,0,0,0,0,0,1,0
Alan Belcher,1.88,185.0,1.85,0,29.01,4.44,0.63,3.87,0.69,0.48,1.0,0.36,1.9,0.74,Michael Bisping,1.85,185.0,1.9,34.16,6.02,0.49,6.14,0.51,2.77,0.32,0.33,0.0,0.79,0,1,0,0,0,0,1,0,0,0
Alan Jouban,1.83,170.0,1.85,0,32.95,5.94,0.59,6.16,0.4,0.0,0.0,0.5,0.0,0.75,Warlley Alves,1.8,170.0,1.83,23.84,4.22,0.66,4.22,0.66,2.88,0.67,0.67,1.44,0.88,0,0,0,1,0,0,1,0,0,0
Alan Jouban,1.83,170.0,1.85,1,33.26,6.3,0.56,4.02,0.44,0.0,0.0,0.67,0.0,0.77,Richard Walsh,1.83,170.0,1.85,26.24,8.3,0.7,8.3,0.7,2.5,0.56,0.56,0.0,0.64,0,0,0,1,0,0,1,0,0,0
Alan Jouban,1.83,170.0,1.85,1,33.64,6.18,0.55,4.24,0.45,0.0,0.0,0.67,0.0,0.71,Matt Dwyer,1.93,170.0,1.93,25.57,3.04,0.3,1.87,0.31,0.0,0.0,0.0,0.0,0.7,0,0,0,1,0,0,1,0,0,0
Alan Jouban,1.83,170.0,1.85,0,33.85,5.37,0.55,3.43,0.39,0.41,1.0,0.5,0.0,0.67,Albert Tumenov,1.8,170.0,1.85,23.77,4.2,0.44,4.06,0.44,0.43,0.5,0.18,0.0,0.82,0,0,0,1,0,0,1,0,0,0
Alan Jouban,1.83,170.0,1.85,1,34.31,5.33,0.54,3.35,0.39,0.43,1.0,0.33,0.0,0.69,Brendan O'Reilly,1.7,170.0,1.75,28.74,5.23,0.63,7.77,0.7,3.0,0.46,0.43,0.5,0.75,0,0,0,1,0,0,1,0,0,0
Alan Jouban,1.83,170.0,1.85,1,35.06,6.31,0.58,4.92,0.41,0.43,1.0,0.27,0.0,0.72,Mike Perry,1.78,170.0,1.8,25.26,8.36,0.52,8.36,0.52,0.0,0.0,0.0,0.0,0.78,0,0,0,1,0,0,1,0,0,0
Alan Jouban,1.83,170.0,1.85,0,35.31,6.48,0.57,5.0,0.45,0.85,0.4,0.3,0.0,0.68,Gunnar Nelson,1.8,170.0,1.83,28.64,2.39,0.62,5.45,0.62,1.17,0.57,1.0,0.59,0.72,0,0,0,1,0,0,0,0,0,1
Alan Jouban,1.83,170.0,1.85,0,35.69,6.0,0.57,4.58,0.46,0.79,0.4,0.36,0.0,0.7,Niko Price,1.83,170.0,1.93,27.85,2.83,0.28,2.83,0.28,1.03,0.2,0.2,2.07,0.9,0,0,0,1,0,0,1,0,0,0
Alan Jouban,1.83,170.0,1.85,1,36.25,5.23,0.54,4.59,0.46,0.8,0.4,0.3,0.0,0.71,Ben Saunders,1.88,170.0,1.96,34.87,7.0,0.52,6.41,0.49,0.34,1.0,0.5,0.0,0.61,0,0,0,1,0,0,1,0,0,0
Alan Jouban,1.83,170.0,1.85,0,37.38,5.61,0.53,3.25,0.45,1.0,0.4,0.5,0.0,0.68,Dwight Grant,1.85,170.0,1.93,34.58,2.75,0.37,2.2,0.32,0.75,1.0,0.17,0.0,0.91,0,0,0,1,0,0,0,0,0,1
Alan Patrick,1.8,155.0,1.88,1,30.54,4.87,0.45,3.85,0.42,3.85,0.5,0.0,0.0,0.91,John Makdessi,1.73,155.0,1.73,28.75,5.04,0.46,4.32,0.28,0.0,0.0,0.0,0.0,0.79,0,0,0,1,0,0,1,0,0,0
Alan Patrick,1.8,155.0,1.88,0,31.92,3.23,0.34,4.29,0.48,2.38,0.23,0.0,0.0,0.92,Mairbek Taisumov,1.75,155.0,1.85,26.86,3.66,0.48,3.74,0.56,2.86,0.78,0.36,0.0,0.82,0,0,0,1,0,0,1,0,0,0
Alan Patrick,1.8,155.0,1.88,1,33.19,4.83,0.54,3.86,0.56,2.97,0.3,0.25,0.37,0.93,Stevie Ray,1.78,155.0,1.78,26.5,4.86,0.46,4.86,0.46,0.62,1.0,1.0,1.25,0.75,0,0,0,1,0,0,0,0,1,0
Alan Patrick,1.8,155.0,1.88,1,34.55,4.58,0.6,3.83,0.64,3.5,0.36,0.33,0.58,0.87,Damir Hadzovic,1.75,155.0,1.78,31.49,2.17,0.38,6.28,0.54,0.0,0.0,1.0,0.0,0.71,0,0,0,1,0,0,1,0,0,0
Alan Patrick,1.8,155.0,1.88,0,35.22,5.53,0.73,3.84,0.78,5.53,0.51,0.33,0.58,0.88,Scott Holtzman,1.75,155.0,1.75,35.02,8.3,0.62,8.3,0.62,3.75,0.68,0.68,0.25,0.92,0,0,0,1,0,0,1,0,0,0
Albert Morales,1.75,135.0,1.83,0,25.49,5.4,0.35,4.53,0.39,0.0,0.0,0.33,0.0,0.86,Thomas Almeida,1.7,135.0,1.78,25.31,5.01,0.47,5.07,0.39,0.0,0.0,0.0,0.0,0.86,0,1,0,0,0,0,0,0,1,0
Albert Morales,1.75,135.0,1.83,0,26.14,4.86,0.37,5.0,0.46,0.82,0.33,0.25,0.0,0.67,Brett Johns,1.7,135.0,1.8,25.4,8.47,0.74,3.93,0.44,11.0,0.73,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0
Albert Tumenov,1.8,170.0,1.85,1,22.37,3.33,0.51,5.0,0.65,1.0,1.0,0.57,0.0,0.86,Anthony Lapsley,1.75,170.0,1.8,34.24,4.8,0.85,2.73,0.76,0.0,0.0,0.8,0.0,0.81,0,1,0,0,0,0,0,0,1,0
Albert Tumenov,1.8,170.0,1.85,1,23.08,3.0,0.45,3.85,0.59,0.75,1.0,0.33,0.0,0.81,Nico Musoke,1.83,170.0,1.9,28.81,4.93,0.48,4.74,0.49,1.56,0.31,0.31,0.31,0.69,0,1,0,0,0,0,1,0,0,0
Albert Tumenov,1.8,170.0,1.85,1,24.02,5.07,0.42,3.76,0.35,0.0,0.0,0.0,0.0,0.83,Lorenz Larkin,1.8,170.0,1.83,29.33,5.17,0.58,3.98,0.48,0.0,0.0,0.0,0.0,0.9,0,1,0,0,0,0,1,0,0,0
Albert Tumenov,1.8,170.0,1.85,0,24.37,5.48,0.42,4.5,0.39,0.0,0.0,0.0,0.0,0.84,Gunnar Nelson,1.8,170.0,1.83,27.78,1.97,0.59,4.91,0.55,0.85,0.5,0.67,0.57,0.71,0,1,0,0,0,0,0,0,0,1
Albert Tumenov,1.8,170.0,1.85,0,24.79,5.0,0.43,4.71,0.44,0.0,0.0,0.13,0.0,0.85,Leon Edwards,1.88,170.0,1.88,25.12,3.7,0.67,3.46,0.6,0.66,0.29,0.29,0.33,0.93,0,1,0,0,0,0,0,0,1,0
Alberto Crane,1.65,155.0,1.65,0,31.53,1.18,0.88,8.2,0.66,0.0,0.0,0.0,3.8,0.79,Kurt Pellegrino,1.73,155.0,1.78,28.72,5.04,0.6,5.26,0.61,4.78,0.59,0.6,1.43,0.79,0,1,0,0,0,0,1,0,0,0
Alberto Mina,1.83,170.0,1.96,1,33.57,8.88,0.61,9.58,0.68,0.0,0.0,1.0,0.0,0.91,Yoshihiro Akiyama,1.78,170.0,1.85,40.33,4.2,0.42,4.2,0.42,1.28,0.4,0.4,0.0,0.68,0,1,0,0,0,0,1,0,0,0
