weightclass_Bantamweight_x,weightclass_Catch Weight_x,weightclass_Featherweight_x,weightclass_Flyweight_x,weightclass_Heavyweight_x,weightclass_Light Heavyweight_x,weightclass_Lightweight_x,weightclass_Middleweight_x,weightclass_Open Weight_x,weightclass_Strawweight_x,weightclass_Super Heavyweight_x,weightclass_Welterweight_x,stance_Open Stance_x,stance_Orthodox_x,stance_Sideways_x,stance_Southpaw_x,stance_Switch_x,weightclass_Bantamweight_y,weightclass_Catch Weight_y,weightclass_Featherweight_y,weightclass_Flyweight_y,weightclass_Heavyweight_y,weightclass_Light Heavyweight_y,weightclass_Lightweight_y,weightclass_Middleweight_y,weightclass_Open Weight_y,weightclass_Strawweight_y,weightclass_Super Heavyweight_y,weightclass_Welterweight_y,stance_Open Stance_y,stance_Orthodox_y,stance_Sideways_y,stance_Southpaw_y,stance_Switch_y,fx_win,height_diff,weight_diff,reach_diff,kds_sum_diff,sub_att_sum_diff,pass_sum_diff,rev_sum_diff,tds_succ_sum_diff,tds_att_sum_diff,tot_str_succ_sum_diff,tot_str_att_sum_diff,sig_str_head_succ_sum_diff,sig_str_head_att_sum_diff,sig_str_body_succ_sum_diff,sig_str_body_att_sum_diff,sig_str_leg_succ_sum_diff,sig_str_leg_att_sum_diff,sig_str_dist_succ_sum_diff,sig_str_dist_att_sum_diff,sig_str_clinch_succ_sum_diff,sig_str_clinch_att_sum_diff,sig_str_ground_succ_sum_diff,sig_str_ground_att_sum_diff,fight_time_sum_diff,kds_per_min_diff,sub_att_per_min_diff,pass_per_min_diff,rev_per_min_diff,tds_acc_diff,tds_succ_per_min_diff,tds_att_per_min_diff,tot_str_acc_diff,tot_str_succ_per_min_diff,tot_str_att_per_min_diff,sig_str_head_acc_diff,sig_str_head_succ_per_min_diff,sig_str_head_att_per_min_diff,sig_str_body_acc_diff,sig_str_body_succ_per_min_diff,sig_str_body_att_per_min_diff,sig_str_leg_acc_diff,sig_str_leg_succ_per_min_diff,sig_str_leg_att_per_min_diff,sig_str_dist_acc_diff,sig_str_dist_succ_per_min_diff,sig_str_dist_att_per_min_diff,sig_str_clinch_acc_diff,sig_str_clinch_succ_per_min_diff,sig_str_clinch_att_per_min_diff,sig_str_ground_acc_diff,sig_str_ground_succ_per_min_diff,sig_str_ground_att_per_min_diff,age_diff,ufc_wins_diff,ufc_losses_diff,ufc_draws_diff
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,-15.0,-0.04999999999999982,-1.0,2.0,1.0,0.0,-5.0,-7.0,-30.0,-53.0,-28.0,-49.0,-3.0,-5.0,-7.0,-7.0,-4.0,-18.0,-14.0,-12.0,-20.0,-31.0,-14.790000000000003,-0.05,0.39,0.35,0.0,0.21999999999999997,-0.030000000000000027,-0.13,0.030000000000000027,3.32,4.759999999999999,-0.12,-0.18999999999999995,0.7399999999999998,0.040000000000000036,0.6599999999999999,0.8700000000000001,-1.0,-0.32,-0.32,0.07,0.8099999999999999,1.6700000000000002,-0.46,-0.35000000000000003,0.14,0.020000000000000018,-0.31999999999999995,-0.53,-2.9899999999999984,-2,-2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.030000000000000027,0.0,-0.020000000000000018,-2.0,0.0,-7.0,-1.0,-2.0,-2.0,-28.0,-51.0,-3.0,-17.0,-7.0,-9.0,-7.0,-7.0,-5.0,-9.0,-4.0,-4.0,-8.0,-20.0,-15.330000000000005,0.009999999999999981,0.09999999999999999,-0.22,-0.05,-0.5,-0.09,0.12,-0.02999999999999997,2.5600000000000005,6.079999999999999,0.03999999999999998,2.31,6.260000000000001,0.17000000000000004,0.0,-0.09000000000000002,-1.0,-0.32,-0.32,-0.03999999999999998,1.3699999999999997,4.709999999999999,-0.17000000000000004,0.24,0.6699999999999999,0.09000000000000002,0.39,0.47,-1.2300000000000004,3,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.08000000000000007,0.0,0.030000000000000027,1.0,-1.0,-1.0,0.0,-6.0,-18.0,-4.0,1.0,51.0,61.0,2.0,1.0,-20.0,-23.0,26.0,33.0,6.0,6.0,1.0,0.0,0.0,0.03,-0.03,-0.04000000000000001,0.0,-0.33,-0.2,-0.6,-0.010000000000000009,-0.13999999999999968,0.030000000000001137,0.16000000000000003,1.7,2.0300000000000002,0.050000000000000044,0.06999999999999995,0.030000000000000027,0.12,-0.6699999999999999,-0.77,0.08999999999999997,0.8599999999999999,1.0999999999999996,0.040000000000000036,0.19999999999999996,0.19999999999999996,0.14,0.03,0.0,2.3599999999999994,2,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.08000000000000007,0.0,0.050000000000000044,0.0,0.0,-1.0,0.0,2.0,6.0,50.0,191.0,55.0,194.0,2.0,8.0,-8.0,-11.0,41.0,168.0,16.0,33.0,-8.0,-10.0,11.469999999999999,-0.020000000000000004,-0.020000000000000004,-0.09,0.0,0.0,0.05,0.13999999999999999,-0.10999999999999999,-0.0600000000000005,2.7300000000000004,-0.04999999999999999,0.7799999999999998,3.6399999999999997,-0.43000000000000005,-0.04999999999999999,0.14999999999999997,-0.18999999999999995,-0.45999999999999996,-0.6299999999999999,-0.07,0.3900000000000001,2.9800000000000004,0.010000000000000009,0.39,0.79,0.14,-0.52,-0.63,1.4699999999999989,-3,-1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.020000000000000018,0.0,0.050000000000000044,0.0,0.0,-1.0,0.0,-5.0,-8.0,-47.0,-45.0,-25.0,-20.0,-7.0,-11.0,5.0,6.0,-9.0,1.0,-9.0,-13.0,-9.0,-13.0,-1.629999999999999,0.0,0.0,-0.06,0.0,-0.56,-0.31,-0.49000000000000005,-0.21000000000000002,-2.6800000000000006,-2.039999999999999,-0.21999999999999997,-1.4700000000000002,-0.6500000000000004,0.25,-0.4,-0.65,0.050000000000000044,0.37000000000000005,0.44999999999999996,-0.11000000000000001,-0.47,0.6600000000000001,0.0,-0.48,-0.7,-0.69,-0.56,-0.81,9.349999999999998,-2,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.020000000000000018,0.0,-0.08000000000000007,0.0,2.0,1.0,0.0,1.0,0.0,39.0,9.0,-16.0,-38.0,-6.0,-23.0,-12.0,-18.0,-30.0,-80.0,-26.0,-26.0,22.0,27.0,-1.6499999999999986,0.0,0.1,0.05,0.0,0.5,0.05,0.010000000000000009,0.15999999999999992,2.4399999999999995,1.2699999999999996,-0.010000000000000009,-0.6300000000000001,-1.4899999999999998,0.44000000000000006,-0.26,-1.06,0.27,-0.55,-0.8300000000000001,-0.07,-1.3599999999999999,-3.5900000000000003,-0.29999999999999993,-1.22,-1.2200000000000002,0.27,1.14,1.4000000000000001,-14.539999999999996,-2,-1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,10.0,-0.030000000000000027,0.0,-1.0,-4.0,-1.0,-2.0,-4.0,-144.0,-382.0,-91.0,-309.0,-26.0,-37.0,-13.0,-21.0,-109.0,-317.0,-20.0,-49.0,-1.0,-1.0,-28.5,0.0,0.6000000000000001,-0.13,-0.03,-0.5,-0.07,-0.13,0.0,2.8,7.529999999999998,0.07,3.93,8.7,-0.18999999999999995,-0.22999999999999998,0.030000000000000027,-0.62,-0.43,-0.7,0.030000000000000027,3.9699999999999998,9.699999999999998,-0.41,-0.67,-1.63,-1.0,-0.03,-0.03,-8.36,-1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.020000000000000018,-10.0,0.020000000000000018,0.0,-1.0,0.0,0.0,1.0,11.0,162.0,514.0,57.0,361.0,48.0,88.0,24.0,30.0,120.0,456.0,10.0,24.0,-1.0,-1.0,25.08,0.0,-0.2,0.0,0.0,0.09,0.03,0.37,-0.03999999999999998,3.36,11.52,-0.12999999999999998,0.3700000000000001,6.93,-0.43999999999999995,1.26,2.59,0.8,0.8,1.0,0.03,3.15,11.46,0.4,0.33,0.6299999999999999,-0.050000000000000044,-1.05,-1.56,-0.03999999999999915,3,3,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.020000000000000018,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,-3.0,83.0,106.0,21.0,35.0,-4.0,-1.0,-1.0,-1.0,5.0,20.0,10.0,12.0,1.0,1.0,7.280000000000001,0.0,-0.13,-0.32,0.0,0.07,-0.26,-0.64,0.20999999999999996,4.34,4.62,0.16999999999999998,0.8899999999999999,0.6299999999999999,-1.0,-0.52,-0.32,-0.050000000000000044,-0.32,-0.38,-0.07,-0.6099999999999999,-0.8000000000000003,0.29000000000000004,0.6,0.67,1.0,0.07,0.07,1.8099999999999987,-4,-1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.050000000000000044,0.0,-0.08000000000000007,-2.0,0.0,1.0,1.0,2.0,3.0,173.0,183.0,-9.0,-12.0,5.0,10.0,0.0,1.0,-9.0,-6.0,7.0,8.0,-2.0,-3.0,12.910000000000004,-0.12,-0.04999999999999999,0.03,0.03,0.5,0.07,0.07,0.24,4.13,3.1100000000000003,-0.03999999999999998,-1.56,-3.0000000000000004,-0.20999999999999996,0.040000000000000036,0.18000000000000005,-0.17000000000000004,-0.11999999999999997,-0.08999999999999997,-0.06,-1.61,-2.7199999999999998,0.1499999999999999,0.11000000000000004,0.039999999999999925,-0.09999999999999998,-0.15,-0.21999999999999997,8.159999999999997,-3,-1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.020000000000000018,-15.0,0.029999999999999805,-1.0,-1.0,-1.0,0.0,-1.0,-5.0,2.0,16.0,6.0,21.0,0.0,0.0,-1.0,-1.0,13.0,32.0,-6.0,-8.0,-2.0,-4.0,-3.719999999999999,-0.12,-0.12,-0.12,0.0,-0.2,-0.12,-0.62,-0.12,3.5799999999999996,8.64,-0.04999999999999999,2.3,7.17,0.0,0.42000000000000004,0.5199999999999999,-0.020000000000000018,0.5000000000000001,0.6000000000000001,-0.07,4.199999999999999,9.67,-0.67,-0.74,-0.8800000000000001,-0.5,-0.25,-0.49,3.849999999999998,-1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.06999999999999984,0.0,0.0,1.0,0.0,1.0,-5.0,59.0,48.0,4.0,-15.0,25.0,31.0,7.0,10.0,11.0,-1.0,16.0,13.0,9.0,14.0,7.53,0.0,-0.14,0.07,0.0,0.5,0.07,-0.8099999999999999,0.31,1.79,-2.039999999999999,0.22,-0.20999999999999996,-3.96,0.27,1.53,1.79,0.07000000000000006,0.27,0.32999999999999996,0.28,0.13000000000000012,-2.89,0.52,0.87,0.13000000000000012,0.64,0.6,0.93,3.8200000000000003,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.030000000000000027,0.0,0.0,-1.0,4.0,0.0,0.0,-1.0,-11.0,-47.0,-122.0,-76.0,-165.0,16.0,20.0,5.0,10.0,-76.0,-161.0,11.0,11.0,10.0,15.0,-4.779999999999998,-0.04,0.19999999999999998,0.010000000000000002,0.0,0.4600000000000001,-0.01999999999999999,-0.4,0.14,-0.8399999999999999,-3.3500000000000005,-0.040000000000000036,-2.79,-6.02,-0.009999999999999898,0.9200000000000002,1.1400000000000001,-0.31000000000000005,0.30000000000000004,0.53,-0.009999999999999953,-2.74,-5.779999999999999,0.08999999999999997,0.66,0.7,-0.29000000000000004,0.48999999999999994,0.7300000000000001,1.5599999999999987,-1,-2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.020000000000000018,3.0,2.0,-3.0,0.0,-15.0,-28.0,-38.0,-61.0,1.0,-11.0,-7.0,-8.0,-4.0,-4.0,-9.0,-13.0,4.0,9.0,-5.0,-19.0,-16.019999999999992,0.21,0.18,-0.03,0.0,-0.52,-0.5,-0.8999999999999999,0.040000000000000036,2.9700000000000006,3.62,0.07999999999999996,2.1799999999999997,3.0700000000000003,0.020000000000000018,0.22999999999999998,0.2300000000000001,-0.37999999999999995,-0.1,-0.020000000000000018,-0.030000000000000027,0.77,1.44,-0.13,0.6300000000000001,1.1,0.18000000000000005,0.8999999999999999,0.75,-4.109999999999999,-1,-2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.07999999999999985,0.0,0.020000000000000018,-1.0,3.0,1.0,1.0,4.0,3.0,74.0,66.0,5.0,1.0,0.0,-11.0,5.0,7.0,24.0,20.0,-13.0,-18.0,-1.0,-5.0,15.979999999999997,-0.16,0.01999999999999999,-0.18,0.05,0.8,0.18,-0.09,0.26000000000000006,-1.8899999999999997,-9.919999999999998,0.06,-2.68,-9.02,0.46,-1.1600000000000001,-3.05,-0.06999999999999995,-0.47,-0.4999999999999999,0.23,-0.5499999999999998,-6.890000000000001,0.020000000000000018,-2.79,-3.8300000000000005,0.21000000000000008,-0.97,-1.8499999999999999,0.8000000000000007,3,4,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,54.0,76.0,19.0,34.0,21.0,25.0,5.0,8.0,23.0,40.0,20.0,25.0,2.0,2.0,7.799999999999997,-0.15999999999999998,0.0,0.08,0.08,0.5,0.17,0.33,0.09000000000000008,1.1100000000000003,0.4800000000000004,0.09999999999999998,0.20000000000000018,-0.71,0.039999999999999925,0.6700000000000002,0.7000000000000002,-0.20999999999999996,-0.4999999999999999,-0.26,0.009999999999999898,-1.1600000000000001,-2.209999999999999,0.8,1.66,2.08,0.0,-0.13999999999999996,-0.13999999999999996,2.09,4,5,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-0.020000000000000018,0.0,-0.06000000000000005,0.0,1.0,5.0,1.0,3.0,14.0,118.0,133.0,29.0,34.0,19.0,18.0,14.0,11.0,21.0,17.0,28.0,29.0,13.0,17.0,11.099999999999994,0.0,0.04,0.21,0.04,-0.69,0.06,0.51,0.26,3.2300000000000004,1.1500000000000004,0.16999999999999998,0.47,-1.6700000000000008,0.6199999999999999,0.74,0.63,0.45999999999999996,0.44,0.09999999999999998,0.15,0.1100000000000001,-2.62,0.43999999999999995,1.1099999999999999,1.12,0.010000000000000009,0.43000000000000005,0.56,-1.5599999999999987,-2,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.020000000000000018,0.0,1.0,-1.0,-1.0,0.0,1.0,-46.0,-53.0,4.0,11.0,16.0,15.0,-6.0,-5.0,-9.0,-8.0,14.0,20.0,9.0,9.0,-6.410000000000009,0.020000000000000004,0.12,-0.03,-0.05,-0.5,0.020000000000000004,0.09999999999999999,-0.08000000000000007,-0.4500000000000002,0.6000000000000014,-0.010000000000000009,1.15,2.7699999999999996,0.21999999999999997,1.4000000000000001,1.4400000000000002,-1.0,-0.3,-0.22999999999999998,-0.07,0.14000000000000012,1.3200000000000003,-0.06000000000000005,1.35,1.86,0.19999999999999996,0.76,0.81,-5.309999999999995,2,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.030000000000000027,0.0,0.020000000000000018,0.0,4.0,2.0,-1.0,5.0,4.0,-63.0,-271.0,-89.0,-302.0,1.0,3.0,-2.0,-3.0,-145.0,-362.0,25.0,25.0,30.0,35.0,-25.439999999999998,0.05,0.32,0.16,-0.03,1.0,0.39,0.36,0.27,7.37,5.07,0.25999999999999995,3.4099999999999993,0.46000000000000085,-0.06000000000000005,0.9200000000000002,1.3,0.19999999999999996,0.06,0.03,0.14999999999999997,-1.2800000000000002,-5.23,0.24,2.66,3.24,0.15000000000000002,3.01,3.7699999999999996,1.1899999999999977,3,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-0.04999999999999982,0.0,0.0,-3.0,-1.0,-2.0,0.0,0.0,6.0,34.0,118.0,17.0,102.0,16.0,6.0,1.0,11.0,40.0,137.0,3.0,-1.0,-9.0,-17.0,24.040000000000003,-0.19,-0.06,-0.13,0.0,-0.75,-0.08,0.07,-0.06,-2.6899999999999995,-4.51,-0.09999999999999998,-1.2399999999999998,-1.9699999999999998,0.29,-0.2500000000000001,-1.39,-0.41000000000000003,-0.35,-0.1399999999999999,-0.010000000000000009,-0.5499999999999998,-1.3999999999999995,0.16000000000000003,-0.6399999999999999,-0.9700000000000001,0.42000000000000004,-0.6399999999999999,-1.14,3.1099999999999994,5,4,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.1299999999999999,0.0,0.030000000000000027,0.0,0.0,0.0,0.0,-3.0,-7.0,-158.0,-282.0,-103.0,-214.0,-28.0,-39.0,-26.0,-28.0,-117.0,-225.0,-37.0,-46.0,-3.0,-10.0,-26.619999999999997,0.0,0.0,0.0,0.0,-0.43,-0.11,-0.25,-0.55,-5.71,-4.7,-0.47,-3.72,-3.1500000000000004,-0.7,-1.01,-0.5,-0.93,-0.94,-1.01,-0.51,-4.23,-2.6399999999999997,-0.8,-1.34,-1.66,-0.3,-0.11,-0.36,1.5300000000000011,-1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.050000000000000044,-10.0,-0.020000000000000018,2.0,-2.0,8.0,0.0,0.0,-11.0,113.0,146.0,56.0,83.0,-2.0,-4.0,-12.0,-12.0,-4.0,-4.0,4.0,7.0,42.0,64.0,2.09,0.1,-0.12000000000000001,0.39,0.0,0.79,-0.020000000000000018,-0.65,0.030000000000000027,5.35,6.879999999999999,0.29,2.81,4.07,0.17000000000000004,-0.15999999999999998,-0.27999999999999997,-0.43000000000000005,-0.69,-0.7000000000000001,-0.06,-0.31000000000000005,-0.41999999999999993,-0.07000000000000006,0.15000000000000002,0.28,0.14,2.13,3.24,0.41999999999999815,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,20.0,0.030000000000000027,0.0,0.0,2.0,-2.0,6.0,10.0,38.0,37.0,-6.0,-14.0,-8.0,-9.0,2.0,2.0,4.0,24.0,5.0,8.0,-21.0,-53.0,7.93,0.0,0.0,0.11,-0.18,0.07999999999999996,0.28,0.45,0.05999999999999994,-2.2299999999999995,-4.8000000000000025,0.0,-2.0200000000000005,-4.43,-0.31999999999999995,-0.76,-0.88,0.0,0.07,0.07,-0.13999999999999996,-0.31000000000000005,0.1299999999999999,-0.30000000000000004,0.19,0.35000000000000003,0.21999999999999997,-2.5700000000000003,-5.7299999999999995,2.3900000000000006,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.020000000000000018,20.0,0.050000000000000044,0.0,0.0,6.0,0.0,5.0,11.0,87.0,169.0,58.0,128.0,-12.0,-10.0,-3.0,-5.0,42.0,111.0,-13.0,-16.0,14.0,18.0,14.13,0.0,0.0,0.32,0.0,-0.03999999999999998,0.11000000000000001,0.2700000000000001,-0.15000000000000002,-2.4499999999999993,-0.8800000000000008,-0.12,-0.7599999999999998,0.47000000000000064,-0.5,-2.7600000000000002,-2.66,-0.6,-0.62,-1.03,-0.15999999999999998,-0.8500000000000005,0.6499999999999995,0.010000000000000009,-3.4400000000000004,-4.199999999999999,-0.18000000000000005,0.13,0.33999999999999997,4.309999999999999,1,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,20.0,0.030000000000000027,-1.0,0.0,5.0,0.0,6.0,11.0,62.0,128.0,59.0,119.0,-15.0,-15.0,-7.0,-8.0,39.0,91.0,-14.0,-10.0,12.0,15.0,7.28000000000001,-0.07,0.0,0.23,0.0,0.040000000000000036,0.26,0.47,-0.04999999999999993,0.9900000000000002,2.7699999999999996,0.08000000000000002,2.13,3.8000000000000007,-0.43999999999999995,-1.0799999999999998,-1.1099999999999999,0.10999999999999999,-0.5199999999999999,-0.59,0.010000000000000009,1.08,2.4299999999999997,-0.7699999999999999,-1.01,-0.8499999999999999,0.16000000000000003,0.47,0.53,-2.0,-6,-1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.020000000000000018,0.0,0.09999999999999987,0.0,0.0,1.0,0.0,1.0,2.0,-25.0,40.0,29.0,97.0,0.0,-3.0,-15.0,-18.0,7.0,54.0,-6.0,2.0,13.0,20.0,2.0700000000000003,0.0,0.0,0.06,0.0,0.08999999999999997,0.04999999999999999,0.07999999999999996,-0.37000000000000005,-2.2300000000000004,1.3899999999999997,-0.020000000000000018,1.64,5.48,0.6,-0.010000000000000009,-0.21000000000000002,0.13,-1.04,-1.24,-0.20999999999999996,0.25,2.85,-0.5,-0.44000000000000006,0.010000000000000009,-0.32999999999999996,0.75,1.16,-3.510000000000005,3,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.05999999999999983,0.0,0.050000000000000044,1.0,-2.0,-1.0,0.0,-3.0,-15.0,-48.0,-102.0,-3.0,-53.0,-13.0,-13.0,4.0,2.0,9.0,-29.0,-10.0,-12.0,-11.0,-23.0,-21.89,0.12,-0.07,-0.03,0.0,-0.19,-0.1,-0.41000000000000003,0.05999999999999994,2.63,4.0600000000000005,0.16,1.7000000000000002,3.0100000000000002,-1.0,-0.43,-0.43,0.29,0.86,1.06,0.24,2.55,4.34,-0.25,-0.15000000000000002,-0.040000000000000036,0.5,-0.28,-0.68,-1.7000000000000028,-8,-5,-1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.07999999999999985,-1.0,0.0,1.0,0.0,2.0,2.0,-32.0,11.0,19.0,54.0,-10.0,-9.0,4.0,10.0,32.0,76.0,-21.0,-37.0,2.0,16.0,-10.769999999999996,-0.03,0.0,0.07,0.0,0.25,0.13,0.13999999999999999,-0.21999999999999997,0.1499999999999999,3.5999999999999996,0.060000000000000026,1.29,4.23,-0.45999999999999996,-0.30000000000000004,-0.20999999999999996,-0.2699999999999999,0.29999999999999993,0.6299999999999999,0.16,1.81,4.9399999999999995,-0.55,-0.7,-1.22,-0.51,0.18,0.92,1.7000000000000028,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.029999999999999805,0.0,0.050000000000000044,-1.0,-1.0,-2.0,0.0,5.0,13.0,15.0,22.0,55.0,57.0,-15.0,-22.0,-32.0,-27.0,-26.0,-25.0,-28.0,-38.0,62.0,71.0,7.339999999999989,-0.06,-0.06,-0.13999999999999999,0.0,-0.5700000000000001,0.19,0.53,0.0,-2.2199999999999998,-3.459999999999999,0.19,1.5100000000000002,0.4400000000000004,-0.17000000000000004,-0.95,-1.4,-0.43000000000000005,-2.12,-1.9699999999999998,-0.14,-2.28,-3.3599999999999994,0.25,-1.77,-2.38,0.05999999999999994,2.4800000000000004,2.82,6.099999999999998,2,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.10000000000000009,10.0,0.030000000000000027,0.0,0.0,6.0,0.0,5.0,7.0,18.0,-146.0,-11.0,-166.0,-9.0,-28.0,-13.0,-17.0,-89.0,-293.0,20.0,26.0,36.0,56.0,-11.869999999999997,0.0,0.0,0.34,0.0,0.17000000000000004,0.31000000000000005,0.44,0.32,3.4599999999999995,-0.45000000000000107,0.26,0.8199999999999998,-3.21,0.24999999999999994,-0.09999999999999998,-0.6499999999999999,0.16000000000000003,-0.25999999999999995,-0.38999999999999996,-0.019999999999999962,-2.75,-8.98,0.020000000000000018,1.19,1.56,0.63,2.02,3.18,6.609999999999999,-1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.020000000000000018,15.0,-0.029999999999999805,0.0,2.0,-1.0,2.0,-3.0,-12.0,22.0,-7.0,-7.0,-35.0,-8.0,-9.0,0.0,0.0,-8.0,-36.0,2.0,7.0,-9.0,-15.0,-1.129999999999999,0.0,0.14,-0.06,0.13,-0.25,-0.19,-0.74,0.36,1.65,-0.10999999999999943,0.22000000000000003,-0.38,-2.08,0.06999999999999995,-0.48000000000000004,-0.54,0.0,0.0,0.0,0.22999999999999998,-0.47,-2.2,-0.56,0.15000000000000002,0.48,0.27,-0.52,-0.8900000000000001,-1.8400000000000034,-2,-2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.07000000000000006,15.0,0.15000000000000013,0.0,1.0,11.0,0.0,-3.0,-12.0,-102.0,-89.0,39.0,56.0,16.0,17.0,-2.0,-2.0,2.0,6.0,-4.0,-5.0,55.0,70.0,4.3500000000000085,0.0,0.04,0.43000000000000005,0.0,0.29,-0.21,-0.69,-0.10999999999999999,-6.630000000000001,-6.24,0.019999999999999907,1.4400000000000002,2.06,-0.06000000000000005,0.6699999999999999,0.71,0.0,-0.13,-0.13,0.020000000000000018,0.07,0.19000000000000006,0.17000000000000004,-0.22,-0.27,-0.010000000000000009,2.14,2.7199999999999998,-0.18999999999999773,3,1,0
