height_x,weight_x,reach_x,fight_time_sum_x,kds_per_min_x,sub_att_per_min_x,pass_per_min_x,rev_per_min_x,tds_acc_x,tds_succ_per_min_x,tds_att_per_min_x,tot_str_acc_x,tot_str_succ_per_min_x,tot_str_att_per_min_x,sig_str_head_acc_x,sig_str_head_succ_per_min_x,sig_str_head_att_per_min_x,sig_str_body_acc_x,sig_str_body_succ_per_min_x,sig_str_body_att_per_min_x,sig_str_leg_acc_x,sig_str_leg_succ_per_min_x,sig_str_leg_att_per_min_x,sig_str_dist_acc_x,sig_str_dist_succ_per_min_x,sig_str_dist_att_per_min_x,sig_str_clinch_acc_x,sig_str_clinch_succ_per_min_x,sig_str_clinch_att_per_min_x,sig_str_ground_acc_x,sig_str_ground_succ_per_min_x,sig_str_ground_att_per_min_x,age_x,weightclass_Bantamweight_x,weightclass_Catch Weight_x,weightclass_Featherweight_x,weightclass_Flyweight_x,weightclass_Heavyweight_x,weightclass_Light Heavyweight_x,weightclass_Lightweight_x,weightclass_Middleweight_x,weightclass_Open Weight_x,weightclass_Strawweight_x,weightclass_Super Heavyweight_x,weightclass_Welterweight_x,stance_Open Stance_x,stance_Orthodox_x,stance_Sideways_x,stance_Southpaw_x,stance_Switch_x,height_y,weight_y,reach_y,fight_time_sum_y,kds_per_min_y,sub_att_per_min_y,pass_per_min_y,rev_per_min_y,tds_acc_y,tds_succ_per_min_y,tds_att_per_min_y,tot_str_acc_y,tot_str_succ_per_min_y,tot_str_att_per_min_y,sig_str_head_acc_y,sig_str_head_succ_per_min_y,sig_str_head_att_per_min_y,sig_str_body_acc_y,sig_str_body_succ_per_min_y,sig_str_body_att_per_min_y,sig_str_leg_acc_y,sig_str_leg_succ_per_min_y,sig_str_leg_att_per_min_y,sig_str_dist_acc_y,sig_str_dist_succ_per_min_y,sig_str_dist_att_per_min_y,sig_str_clinch_acc_y,sig_str_clinch_succ_per_min_y,sig_str_clinch_att_per_min_y,sig_str_ground_acc_y,sig_str_ground_succ_per_min_y,sig_str_ground_att_per_min_y,age_y,weightclass_Bantamweight_y,weightclass_Catch Weight_y,weightclass_Featherweight_y,weightclass_Flyweight_y,weightclass_Heavyweight_y,weightclass_Light Heavyweight_y,weightclass_Lightweight_y,weightclass_Middleweight_y,weightclass_Open Weight_y,weightclass_Strawweight_y,weightclass_Super Heavyweight_y,weightclass_Welterweight_y,stance_Open Stance_y,stance_Orthodox_y,stance_Sideways_y,stance_Southpaw_y,stance_Switch_y,fx_win
1.93,265.0,1.98,68.08,0.04,0.06,0.24,0.0,0.33,0.1,0.31,0.54,4.33,7.96,0.41,2.25,5.43,0.85,0.48,0.57,0.87,0.19,0.22,0.38,1.7,4.45,0.71,0.47,0.66,0.67,0.75,1.12,34.48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.93,238.0,1.96,156.56,0.08,0.01,0.02,0.0,0.62,0.03,0.05,0.49,5.28,10.74,0.41,3.17,7.67,0.63,1.35,2.15,0.81,0.14,0.17,0.44,3.73,8.51,0.58,0.56,0.95,0.71,0.38,0.53,32.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.93,265.0,1.98,93.08,0.03,0.04,0.17,0.0,0.33,0.08,0.23,0.49,4.01,8.11,0.37,2.19,5.9,0.78,0.43,0.55,0.89,0.34,0.39,0.37,2.05,5.51,0.72,0.37,0.5,0.67,0.55,0.82,37.39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.8,250.0,1.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,2.04,9.16,0.19,1.6,8.52,0.67,0.4,0.6,1.0,0.04,0.04,0.22,1.96,9.08,1.0,0.08,0.08,0.0,0.0,0.0,32.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.93,265.0,1.98,123.08,0.02,0.03,0.13,0.0,0.32,0.06,0.18,0.47,4.21,8.95,0.36,2.49,6.82,0.71,0.45,0.63,0.92,0.45,0.49,0.39,2.68,6.91,0.71,0.28,0.4,0.67,0.41,0.62,38.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.11,265.0,2.13,172.60999999999999,0.02,0.12,0.1,0.03,0.54,0.04,0.08,0.51,4.06,7.89,0.35,1.67,4.83,0.65,0.63,0.96,0.89,0.71,0.8,0.43,2.49,5.77,0.56,0.16,0.29,0.67,0.35,0.53,31.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1.88,170.0,1.96,9.290000000000001,0.22,0.22,0.22,0.0,1.0,0.11,0.11,0.8,11.3,14.21,0.71,6.14,8.61,0.88,2.37,2.69,1.0,0.43,0.43,0.68,4.09,6.03,0.83,4.2,5.06,1.0,0.65,0.65,26.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.85,170.0,1.96,65.39,0.03,0.05,0.18,0.02,0.56,0.08,0.14,0.52,4.31,8.32,0.23,1.06,4.5,0.74,0.69,0.93,0.84,0.98,1.16,0.27,1.09,4.05,0.73,1.21,1.65,0.48,0.43,0.89,29.99,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.88,170.0,1.96,18.07,0.11,0.11,0.11,0.0,0.5,0.06,0.11,0.77,7.42,9.68,0.64,3.21,4.98,0.82,1.83,2.21,0.9,0.5,0.55,0.61,2.38,3.87,0.8,2.82,3.54,1.0,0.33,0.33,26.61,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.78,170.0,1.78,86.74,0.03,0.13,0.16,0.0,0.52,0.13,0.24,0.62,5.7,9.26,0.39,1.94,4.98,0.69,0.63,0.92,0.88,0.48,0.55,0.4,1.97,4.92,0.72,0.61,0.85,0.69,0.47,0.68,36.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.88,170.0,1.96,21.47,0.09,0.09,0.09,0.0,0.25,0.05,0.19,0.73,7.69,10.48,0.59,3.12,5.31,0.83,2.1,2.52,0.91,0.47,0.51,0.56,2.19,3.91,0.77,3.17,4.1,1.0,0.33,0.33,26.95,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.83,170.0,1.93,163.76999999999998,0.01,0.07,0.2,0.0,0.54,0.23,0.42,0.73,8.91,12.13,0.39,1.57,4.01,0.77,0.51,0.67,0.71,0.32,0.46,0.33,0.9,2.72,0.57,0.46,0.82,0.66,1.04,1.59,32.09,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.88,170.0,1.96,36.47,0.05,0.05,0.05,0.0,0.25,0.03,0.11,0.73,5.37,7.38,0.54,1.95,3.59,0.85,1.4,1.65,0.94,0.47,0.49,0.52,1.4,2.69,0.78,2.22,2.85,1.0,0.19,0.19,27.32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.75,155.0,1.83,59.5,0.0,0.17,0.08,0.03,0.22,0.08,0.39,0.62,2.22,3.56,0.18,0.22,1.24,0.7,0.24,0.34,0.69,0.15,0.22,0.25,0.3,1.21,0.43,0.17,0.39,0.67,0.13,0.2,34.68,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.88,170.0,1.96,53.769999999999996,0.04,0.09,0.04,0.0,0.25,0.02,0.07,0.73,4.76,6.55,0.54,1.66,3.05,0.86,1.21,1.41,0.95,0.35,0.37,0.54,1.38,2.53,0.79,1.69,2.14,0.89,0.15,0.17,31.67,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.83,185.0,1.78,42.910000000000004,0.0,0.05,0.14,0.05,0.5,0.19,0.37,0.56,3.57,6.41,0.44,2.05,4.71,0.74,0.33,0.44,1.0,0.12,0.12,0.36,0.84,2.31,0.58,0.65,1.12,0.54,1.0,1.84,32.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.88,170.0,1.96,54.72,0.04,0.09,0.04,0.0,0.25,0.02,0.07,0.72,4.75,6.56,0.54,1.68,3.09,0.85,1.21,1.43,0.95,0.35,0.37,0.55,1.41,2.58,0.79,1.68,2.14,0.89,0.15,0.16,32.28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.78,170.0,1.88,57.879999999999995,0.02,0.09,0.19,0.02,0.22,0.1,0.47,0.65,6.88,10.61,0.46,2.25,4.89,0.75,0.66,0.88,0.98,0.69,0.71,0.47,1.69,3.63,0.68,0.79,1.17,0.66,1.11,1.68,31.44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.88,170.0,1.96,69.72,0.03,0.07,0.03,0.0,0.25,0.01,0.06,0.67,6.2,9.22,0.48,2.19,4.53,0.75,1.38,1.84,0.96,0.37,0.39,0.49,2.15,4.37,0.74,1.55,2.08,0.81,0.24,0.3,32.76,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.8,170.0,1.8,200.99,0.02,0.01,0.08,0.01,0.21,0.05,0.24,0.61,4.56,7.48,0.41,1.59,3.83,0.55,0.39,0.71,0.75,0.66,0.89,0.4,1.54,3.83,0.64,0.59,0.93,0.76,0.51,0.67,35.88,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.88,170.0,1.96,75.95,0.03,0.07,0.03,0.0,0.4,0.03,0.07,0.68,6.27,9.26,0.47,2.07,4.4,0.75,1.36,1.8,0.96,0.34,0.36,0.48,2.07,4.32,0.75,1.46,1.95,0.82,0.24,0.29,33.76,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.8,170.0,1.9,135.6,0.0,0.04,0.07,0.0,0.23,0.13,0.55,0.43,6.9,15.93,0.29,3.11,10.7,0.54,1.05,1.92,0.8,1.03,1.29,0.35,4.4,12.65,0.55,0.35,0.63,0.71,0.44,0.63,32.09,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.88,170.0,1.96,90.95,0.02,0.05,0.02,0.0,0.4,0.02,0.05,0.63,5.97,9.54,0.42,1.97,4.74,0.73,1.41,1.92,0.9,0.31,0.34,0.44,2.2,4.97,0.72,1.29,1.79,0.82,0.2,0.24,34.13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.83,170.0,1.9,79.97,0.01,0.05,0.19,0.01,0.37,0.14,0.38,0.53,3.91,7.34,0.27,1.1,4.05,0.65,0.43,0.65,0.9,0.48,0.53,0.35,1.53,4.38,0.46,0.15,0.33,0.62,0.33,0.53,30.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.88,170.0,1.96,106.06,0.02,0.05,0.02,0.0,0.4,0.02,0.05,0.59,5.66,9.64,0.39,1.97,5.04,0.69,1.35,1.94,0.81,0.33,0.41,0.41,2.25,5.46,0.71,1.18,1.67,0.82,0.22,0.26,35.14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.75,170.0,1.8,149.35000000000002,0.06,0.03,0.04,0.02,0.5,0.15,0.31,0.47,3.6,7.72,0.33,1.81,5.45,0.7,0.44,0.62,0.83,0.19,0.23,0.32,1.51,4.75,0.65,0.45,0.69,0.56,0.49,0.87,33.18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.88,170.0,1.96,107.99000000000001,0.03,0.05,0.02,0.0,0.4,0.02,0.05,0.59,5.66,9.67,0.39,2.0,5.11,0.7,1.35,1.94,0.81,0.32,0.4,0.41,2.22,5.44,0.71,1.22,1.73,0.81,0.23,0.29,35.44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.83,170.0,1.83,121.49,0.01,0.02,0.12,0.0,0.3,0.07,0.22,0.5,3.31,6.68,0.42,2.15,5.16,0.63,0.48,0.76,0.81,0.18,0.22,0.44,2.52,5.69,0.5,0.09,0.18,0.73,0.2,0.27,36.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.88,170.0,1.96,117.69000000000001,0.03,0.04,0.03,0.0,0.4,0.02,0.04,0.61,5.66,9.35,0.39,1.84,4.7,0.7,1.25,1.79,0.81,0.3,0.37,0.41,2.05,5.0,0.71,1.12,1.59,0.78,0.21,0.27,35.56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.83,170.0,1.88,23.619999999999997,0.04,0.0,0.04,0.0,1.0,0.04,0.04,0.52,6.48,12.57,0.42,4.15,9.91,0.85,0.93,1.1,0.91,0.42,0.47,0.42,4.06,9.7,0.86,1.02,1.19,0.71,0.42,0.59,33.44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.88,170.0,1.96,125.52,0.02,0.04,0.02,0.0,0.4,0.02,0.04,0.6,5.78,9.67,0.37,1.81,4.84,0.7,1.43,2.02,0.85,0.4,0.47,0.41,2.19,5.34,0.72,1.24,1.74,0.78,0.2,0.25,36.67,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.83,170.0,1.9,210.48999999999998,0.04,0.11,0.08,0.02,0.46,0.11,0.24,0.62,5.54,8.93,0.46,2.35,5.15,0.81,1.08,1.33,0.7,0.36,0.51,0.43,2.13,4.93,0.82,1.02,1.25,0.78,0.63,0.81,38.92,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.83,265.0,1.83,14.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.73,6.47,0.19,1.0,5.2,0.56,0.67,1.2,1.0,0.07,0.07,0.27,1.73,6.4,0.0,0.0,0.07,0.0,0.0,0.0,30.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.85,253.0,1.9,42.470000000000006,0.09,0.07,0.26,0.02,0.6,0.07,0.12,0.7,7.23,10.27,0.51,2.02,3.93,0.62,0.57,0.92,0.77,0.78,1.01,0.43,1.46,3.39,0.86,0.42,0.49,0.75,1.48,1.98,34.66,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.78,155.0,1.85,0.7200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.33,1.39,4.17,0.5,1.39,2.78,0.0,0.0,0.0,0.0,0.0,1.39,0.33,1.39,4.17,0.0,0.0,0.0,0.0,0.0,0.0,25.13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.73,155.0,1.78,33.730000000000004,0.0,0.0,0.06,0.0,0.25,0.21,0.83,0.46,4.24,9.13,0.32,2.02,6.26,0.7,0.62,0.89,0.69,0.71,1.04,0.35,2.37,6.85,0.72,0.53,0.74,0.75,0.44,0.59,32.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.78,155.0,1.83,1.75,0.57,0.57,0.57,0.0,0.0,0.0,0.0,0.43,5.14,12.0,0.47,4.57,9.71,0.25,0.57,2.29,0.0,0.0,0.0,0.17,1.14,6.86,1.0,0.57,0.57,0.75,3.43,4.57,24.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.8,155.0,1.9,54.480000000000004,0.02,0.09,0.28,0.02,0.57,0.39,0.68,0.63,7.05,11.2,0.44,2.37,5.34,0.5,0.39,0.77,0.79,0.28,0.35,0.38,1.63,4.26,0.6,0.46,0.77,0.65,0.94,1.43,26.03,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.78,155.0,1.83,14.71,0.07,0.14,0.2,0.0,0.5,0.14,0.27,0.48,3.6,7.55,0.32,1.36,4.28,0.62,1.43,2.31,0.6,0.2,0.34,0.32,1.56,4.96,0.71,1.02,1.43,0.75,0.41,0.54,25.47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.75,155.0,1.88,7.509999999999998,0.13,0.4,0.13,0.13,1.0,0.13,0.13,0.45,5.33,11.85,0.34,2.8,8.26,0.6,1.2,2.0,0.67,0.27,0.4,0.28,2.4,8.66,1.0,0.4,0.4,0.92,1.46,1.6,29.77,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.83,29.710000000000004,0.03,0.07,0.17,0.0,0.5,0.17,0.34,0.51,3.6,7.0,0.35,1.31,3.74,0.61,0.91,1.48,0.67,0.34,0.5,0.33,1.18,3.53,0.66,0.84,1.28,0.59,0.54,0.91,25.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.73,155.0,1.83,89.05000000000001,0.06,0.02,0.03,0.0,0.41,0.1,0.25,0.38,3.51,9.24,0.27,1.83,6.67,0.56,0.9,1.62,0.8,0.48,0.61,0.31,2.34,7.59,0.63,0.51,0.8,0.73,0.37,0.51,29.76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.78,155.0,1.83,37.34,0.03,0.11,0.24,0.0,0.55,0.16,0.29,0.52,3.67,7.02,0.36,1.39,3.91,0.67,1.02,1.53,0.72,0.35,0.48,0.37,1.42,3.83,0.63,0.72,1.15,0.66,0.62,0.94,25.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.73,155.0,1.8,182.64000000000001,0.02,0.17,0.15,0.02,0.43,0.13,0.31,0.47,4.07,8.66,0.29,1.61,5.63,0.64,0.49,0.76,0.79,0.49,0.62,0.29,1.51,5.23,0.6,0.54,0.9,0.61,0.54,0.88,31.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.78,155.0,1.83,52.34,0.02,0.1,0.38,0.0,0.53,0.15,0.29,0.55,3.67,6.65,0.38,1.32,3.5,0.65,0.86,1.32,0.7,0.31,0.44,0.37,1.2,3.27,0.63,0.71,1.13,0.67,0.57,0.86,26.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.78,155.0,1.85,121.88,0.06,0.0,0.0,0.01,0.55,0.05,0.09,0.37,3.83,10.44,0.27,2.08,7.71,0.51,0.75,1.47,0.78,0.72,0.93,0.32,2.85,8.91,0.62,0.49,0.79,0.52,0.21,0.41,29.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.78,155.0,1.83,67.34,0.01,0.07,0.3,0.0,0.36,0.12,0.33,0.49,3.96,8.15,0.34,1.8,5.23,0.63,0.85,1.34,0.79,0.4,0.5,0.37,2.05,5.49,0.61,0.55,0.91,0.67,0.45,0.67,26.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.85,170.0,1.9,62.64,0.02,0.05,0.19,0.0,0.4,0.19,0.48,0.54,5.4,9.99,0.32,1.72,5.36,0.76,0.49,0.65,1.0,0.18,0.18,0.32,1.58,4.95,0.76,0.35,0.46,0.59,0.46,0.78,28.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.78,155.0,1.83,73.67,0.01,0.07,0.27,0.0,0.35,0.12,0.35,0.49,3.99,8.17,0.34,1.79,5.23,0.63,0.83,1.32,0.83,0.53,0.64,0.39,2.2,5.66,0.6,0.54,0.91,0.67,0.41,0.61,27.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.91,155.0,1.93,50.85000000000001,0.02,0.04,0.02,0.04,0.0,0.0,0.04,0.46,5.6,12.25,0.35,3.34,9.42,0.57,0.57,1.0,0.76,0.43,0.57,0.39,4.13,10.68,0.73,0.22,0.29,0.0,0.0,0.02,29.28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.83,77.94,0.04,0.06,0.26,0.0,0.32,0.12,0.36,0.51,4.39,8.65,0.37,2.12,5.66,0.65,0.9,1.37,0.84,0.55,0.65,0.4,2.28,5.7,0.61,0.65,1.06,0.68,0.63,0.92,27.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.75,155.0,1.78,74.95,0.09,0.01,0.03,0.0,0.83,0.07,0.08,0.57,5.71,10.09,0.45,2.72,6.02,0.58,1.2,2.05,0.82,0.88,1.07,0.49,3.96,8.06,0.86,0.48,0.56,0.69,0.36,0.52,31.93,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,155.0,1.83,92.94,0.03,0.05,0.22,0.0,0.27,0.1,0.36,0.51,4.47,8.69,0.37,1.99,5.4,0.65,1.05,1.62,0.83,0.59,0.71,0.39,2.18,5.54,0.65,0.93,1.42,0.68,0.53,0.77,27.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.8,155.0,1.9,161.55,0.05,0.01,0.01,0.0,0.5,0.03,0.06,0.41,4.02,9.7,0.26,1.58,6.16,0.6,1.0,1.67,0.77,1.36,1.76,0.4,3.73,9.23,0.61,0.09,0.14,0.56,0.12,0.22,31.14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.78,155.0,1.83,132.22,0.03,0.05,0.2,0.0,0.3,0.1,0.33,0.53,5.11,9.6,0.38,2.27,5.91,0.67,0.97,1.44,0.86,0.68,0.79,0.4,2.34,5.82,0.65,0.77,1.18,0.7,0.8,1.14,29.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.73,155.0,1.78,83.28999999999999,0.04,0.01,0.13,0.0,0.25,0.08,0.34,0.5,6.63,13.16,0.34,2.92,8.58,0.68,0.95,1.39,0.77,0.65,0.84,0.37,3.33,9.06,0.62,0.62,1.01,0.76,0.56,0.74,30.39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.78,155.0,1.83,141.9,0.03,0.06,0.22,0.0,0.31,0.11,0.34,0.54,5.05,9.43,0.39,2.27,5.84,0.69,0.99,1.44,0.85,0.66,0.77,0.4,2.3,5.69,0.66,0.79,1.2,0.71,0.82,1.15,30.47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.78,170.0,1.85,61.31,0.0,0.0,0.08,0.03,0.45,0.08,0.18,0.53,9.04,17.06,0.42,5.37,12.66,0.73,1.4,1.92,0.83,0.08,0.1,0.45,6.15,13.68,0.76,0.67,0.88,0.29,0.03,0.11,30.44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1.78,155.0,1.83,143.93,0.03,0.06,0.22,0.0,0.34,0.12,0.35,0.54,5.07,9.43,0.39,2.29,5.84,0.69,0.99,1.44,0.86,0.66,0.77,0.41,2.35,5.73,0.66,0.79,1.2,0.71,0.81,1.13,30.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.75,155.0,1.78,75.0,0.0,0.0,0.04,0.0,0.27,0.09,0.35,0.61,6.27,10.2,0.39,2.16,5.56,0.91,1.29,1.43,0.8,0.8,1.0,0.42,2.51,5.91,0.86,1.35,1.57,0.79,0.4,0.51,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.78,135.0,1.85,14.999999999999998,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.42,5.27,12.53,0.38,3.67,9.6,0.48,1.0,2.07,0.67,0.53,0.8,0.41,4.93,12.0,0.57,0.27,0.47,0.0,0.0,0.0,24.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.78,145.0,1.8,8.53,0.12,0.59,0.59,0.23,0.2,0.12,0.59,0.62,3.52,5.63,0.45,1.76,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.94,2.7,0.0,0.0,0.0,0.7,0.82,1.17,24.59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.78,135.0,1.85,18.15,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.44,4.96,11.24,0.38,3.2,8.37,0.48,0.83,1.71,0.75,0.66,0.88,0.41,4.19,10.25,0.69,0.5,0.72,0.0,0.0,0.0,25.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,135.0,1.78,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,4.73,13.5,0.26,2.77,10.6,0.63,1.13,1.8,0.7,0.53,0.77,0.33,4.17,12.73,0.7,0.23,0.33,0.33,0.03,0.1,28.67,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.78,185.0,1.78,15.45,0.13,0.0,0.06,0.0,0.0,0.0,0.0,0.74,4.98,6.73,0.62,2.2,3.56,0.67,0.13,0.19,0.0,0.0,0.0,0.4,0.26,0.65,1.0,0.13,0.13,0.65,1.94,2.98,23.48,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.68,155.0,1.7,24.78,0.0,0.0,0.16,0.0,0.58,0.44,0.77,0.93,14.57,15.62,0.68,1.09,1.61,1.0,0.04,0.04,1.0,0.2,0.2,0.33,0.12,0.36,0.86,0.24,0.28,0.8,0.97,1.21,29.15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.75,170.0,1.78,15.0,0.0,0.0,0.0,0.0,0.75,0.2,0.27,0.6,7.6,12.67,0.3,1.73,5.87,0.76,1.27,1.67,0.85,0.73,0.87,0.22,0.87,3.87,0.68,2.0,2.93,0.54,0.87,1.6,27.74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.73,155.0,1.8,110.87,0.03,0.18,0.22,0.02,0.47,0.16,0.34,0.48,4.52,9.41,0.27,1.58,5.84,0.58,0.41,0.69,0.86,0.45,0.52,0.26,1.33,5.11,0.55,0.41,0.74,0.57,0.69,1.21,27.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.75,170.0,1.78,30.0,0.0,0.07,0.2,0.0,0.91,0.33,0.37,0.61,7.77,12.83,0.35,2.2,6.27,0.76,1.27,1.67,0.85,0.57,0.67,0.29,1.1,3.83,0.66,1.23,1.87,0.59,1.7,2.9,27.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.7,155.0,1.78,126.24000000000001,0.02,0.06,0.21,0.0,0.39,0.26,0.67,0.51,5.18,10.15,0.25,1.43,5.81,0.62,0.32,0.52,0.9,0.62,0.69,0.21,1.05,4.91,0.66,0.44,0.66,0.61,0.89,1.46,29.93,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.75,170.0,1.78,45.0,0.02,0.04,0.2,0.0,0.67,0.27,0.4,0.62,7.44,12.07,0.34,1.82,5.42,0.76,1.36,1.78,0.78,0.4,0.51,0.26,0.89,3.38,0.62,1.29,2.09,0.62,1.4,2.24,28.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.68,145.0,1.73,181.15,0.01,0.02,0.12,0.01,0.36,0.19,0.54,0.5,5.19,10.33,0.36,2.45,6.87,0.63,0.67,1.07,0.66,0.38,0.57,0.34,2.24,6.56,0.64,0.4,0.62,0.65,0.86,1.32,30.36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.75,170.0,1.78,70.0,0.01,0.07,0.13,0.0,0.68,0.19,0.27,0.53,6.21,11.71,0.29,1.89,6.51,0.77,1.23,1.6,0.7,0.43,0.61,0.28,1.59,5.6,0.63,0.94,1.5,0.62,1.01,1.63,28.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.68,145.0,1.73,206.15,0.0,0.02,0.1,0.01,0.37,0.19,0.53,0.49,4.95,10.07,0.35,2.31,6.67,0.61,0.68,1.12,0.69,0.41,0.6,0.34,2.24,6.62,0.66,0.38,0.58,0.65,0.78,1.19,30.82,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
