height_x,weight_x,reach_x,fx_win,fight_time_x,age_x,str_landed_per_min_x,str_acc_x,str_absorb_per_min_x,str_def_x,td_avg_x,td_acc_x,td_def_x,sub_avg_x,win_percentage_x,height_y,weight_y,reach_y,fight_time_y,age_y,str_landed_per_min_y,str_acc_y,str_absorb_per_min_y,str_def_y,td_avg_y,td_acc_y,td_def_y,sub_avg_y,win_percentage_y
1.83,170.0,1.93,1,59.999999999999986,32.45,10.37,0.73,8.22,0.68,3.5,0.5,0.39,0.75,0.79,1.75,170.0,1.78,51.43000000000001,26.85,3.89,0.42,3.89,0.42,0.29,0.33,0.33,0.0,0.64
1.93,205.0,2.13,1,15.0,21.54,4.53,0.53,4.53,0.53,2.0,0.4,0.4,0.0,1.0,1.93,205.0,1.98,40.010000000000005,31.83,4.35,0.49,4.35,0.49,0.0,0.0,0.0,1.5,0.68
1.93,205.0,2.13,0,37.72,22.38,4.32,0.53,4.43,0.51,3.58,0.6,0.29,0.4,1.0,1.85,205.0,1.93,28.27,33.17,6.12,0.48,6.08,0.51,1.59,0.38,0.0,0.0,0.73
1.93,205.0,2.13,1,30.27,23.04,5.81,0.56,4.36,0.52,4.96,0.71,0.33,0.5,1.0,1.83,205.0,1.88,46.980000000000004,39.57,4.98,0.59,4.98,0.59,3.51,0.33,0.33,0.32,0.82
1.93,205.0,2.13,1,17.14,23.55,7.18,0.5,3.38,0.4,3.5,0.8,0.5,0.88,1.0,1.88,205.0,1.88,57.17,27.67,4.93,0.5,4.93,0.5,4.2,0.44,0.44,0.52,0.92
1.93,205.0,2.13,1,18.75,23.67,6.88,0.61,2.19,0.49,4.8,0.86,0.33,2.4,1.0,1.85,205.0,1.93,47.65,29.31,4.97,0.65,4.97,0.65,0.31,0.12,0.12,0.63,0.83
1.93,205.0,2.13,1,27.13999999999999,24.18,6.48,0.71,1.66,0.42,4.42,0.89,0.4,1.66,1.0,1.85,205.0,1.85,60.0,33.26,3.97,0.5,4.53,0.54,0.75,0.6,0.38,0.0,0.77
1.93,205.0,2.13,1,40.04999999999999,24.39,5.59,0.65,1.07,0.34,3.0,0.67,0.0,1.87,1.0,1.85,185.0,1.88,49.65999999999999,33.53,2.4,0.49,3.64,0.58,0.91,0.6,0.11,0.3,0.74
1.93,205.0,2.13,1,47.609999999999985,24.76,4.89,0.61,1.18,0.35,2.52,0.62,0.0,1.89,1.0,1.83,205.0,1.9,64.79999999999998,32.57,4.09,0.52,3.7,0.53,3.47,0.45,0.41,0.0,0.71
1.93,205.0,2.13,1,63.279999999999994,25.18,5.03,0.57,1.53,0.34,1.66,0.54,0.0,0.71,1.0,1.83,185.0,1.88,13.140000000000006,35.48,4.87,0.55,4.03,0.53,0.0,0.0,0.0,1.14,0.6
1.93,205.0,2.13,1,79.54999999999998,28.76,5.73,0.62,5.73,0.62,1.89,0.36,0.36,0.38,1.0,1.91,205.0,2.03,33.64,33.04,5.02,0.6,2.65,0.62,0.45,0.17,0.14,0.0,0.65
1.93,205.0,2.13,1,75.04999999999998,31.97,6.76,0.7,6.05,0.63,1.4,0.33,0.25,0.0,0.96,1.88,205.0,1.93,46.33000000000001,35.49,6.76,0.59,6.76,0.59,1.94,0.5,0.5,0.32,0.78
1.83,240.0,1.83,1,15.0,30.16,1.73,0.26,1.13,0.11,0.0,0.0,0.0,0.0,0.8,1.88,245.0,1.96,7.719999999999999,36.74,1.81,0.38,1.81,0.38,0.0,0.0,0.0,0.0,0.55
1.98,253.0,1.98,0,8.32,36.13,4.33,0.49,4.33,0.49,1.8,0.25,0.25,0.0,0.75,1.85,255.0,1.85,27.58,35.38,3.7,0.65,5.0,0.47,4.35,0.4,0.73,1.09,0.8
1.8,155.0,1.85,0,15.0,29.16,6.07,0.63,3.07,0.45,0.0,0.0,1.0,2.0,0.86,1.8,155.0,1.78,30.0,26.85,4.17,0.52,4.17,0.52,4.0,0.36,0.36,0.0,0.86
1.8,155.0,1.85,0,42.78,30.08,5.75,0.55,5.0,0.45,1.05,0.5,0.75,0.7,0.78,1.75,170.0,1.96,15.0,22.06,3.4,0.33,3.4,0.33,1.0,0.12,0.12,2.0,0.9
1.8,155.0,1.85,1,57.78,30.71,5.43,0.55,5.43,0.47,0.78,0.5,0.59,1.04,0.7,1.75,155.0,1.8,27.02,32.09,2.63,0.39,2.63,0.39,0.0,0.0,0.0,0.0,0.68
1.8,155.0,1.85,1,48.93000000000001,32.8,4.25,0.45,4.88,0.48,0.0,0.0,0.38,0.92,0.69,1.7,155.0,1.78,21.449999999999992,38.74,7.55,0.55,7.55,0.55,0.0,0.0,0.0,0.0,0.72
1.83,145.0,1.85,1,15.000000000000002,26.51,1.93,0.43,1.93,0.43,1.0,0.05,0.05,0.0,0.74,1.78,155.0,1.85,23.82,29.7,4.2,0.52,4.2,0.52,1.89,0.33,0.33,2.52,0.77
1.83,170.0,1.85,1,11.18,26.96,5.64,0.62,5.64,0.62,0.0,0.0,0.0,1.34,0.69,1.83,170.0,1.88,15.0,26.17,6.47,0.59,6.47,0.59,3.0,0.75,0.75,3.0,0.43
1.83,170.0,1.85,0,26.18,27.1,4.89,0.68,3.55,0.65,3.44,0.67,0.0,0.57,0.7,1.78,170.0,1.85,34.83,28.71,5.74,0.79,5.66,0.78,5.6,0.72,0.8,1.29,0.56
1.83,170.0,1.85,1,20.500000000000004,28.77,3.22,0.73,2.98,0.77,5.12,0.64,1.0,0.0,0.66,1.78,168.0,1.78,39.07,31.84,3.89,0.71,4.66,0.67,2.69,0.35,0.36,1.15,0.73
1.83,170.0,1.85,0,27.520000000000003,29.41,3.63,0.59,3.05,0.65,3.82,0.64,0.43,0.0,0.67,1.85,170.0,1.96,60.0,29.48,4.0,0.5,5.35,0.6,1.25,0.56,0.5,0.25,0.64
1.83,170.0,1.85,0,13.070000000000004,30.82,2.75,0.42,5.36,0.65,1.15,0.33,0.43,0.0,0.65,1.78,170.0,1.78,40.66999999999999,36.7,5.63,0.55,4.82,0.49,1.11,0.3,0.3,1.48,0.65
1.73,135.0,1.78,1,15.0,24.81,5.87,0.69,5.87,0.69,1.0,0.5,0.5,0.0,0.82,1.75,135.0,1.75,24.880000000000003,29.94,3.46,0.53,3.46,0.53,3.62,0.4,0.4,0.0,0.62
1.73,135.0,1.78,1,30.0,25.23,5.03,0.63,3.73,0.67,1.0,0.5,0.5,0.0,0.83,1.68,135.0,1.83,30.0,26.41,4.4,0.51,6.2,0.57,0.5,0.2,1.0,2.0,0.61
1.91,170.0,1.9,1,10.899999999999999,29.31,3.67,0.77,3.67,0.77,0.0,0.0,0.0,0.0,1.0,1.83,170.0,1.85,47.31999999999999,27.99,6.85,0.59,5.26,0.57,0.32,0.33,0.5,0.0,0.57
1.78,170.0,1.8,0,15.0,26.82,2.2,0.41,2.93,0.45,2.0,0.25,0.0,2.0,0.89,1.78,170.0,1.75,2.7699999999999996,37.58,5.05,0.47,5.05,0.47,5.42,1.0,1.0,0.0,0.7
1.68,125.0,1.75,0,15.0,29.73,3.13,0.45,3.13,0.45,1.0,0.33,0.33,0.0,0.68,1.73,125.0,1.78,37.699999999999996,29.55,4.24,0.38,3.85,0.33,0.8,0.4,0.4,1.59,0.76
1.83,170.0,1.85,0,4.699999999999999,23.53,6.17,0.55,6.17,0.55,0.0,0.0,0.0,0.0,0.77,1.83,170.0,1.9,38.16999999999999,32.27,6.55,0.66,5.74,0.59,2.75,0.35,0.12,1.18,0.62
1.83,170.0,1.85,1,25.7,24.87,4.51,0.54,5.14,0.55,2.33,1.0,0.8,0.0,0.76,1.83,170.0,1.88,34.46000000000001,38.93,6.15,0.65,5.25,0.58,2.18,1.0,0.33,1.31,0.64
1.83,170.0,1.85,0,26.9,25.31,4.68,0.55,4.98,0.54,2.23,1.0,0.57,0.0,0.74,1.75,170.0,1.78,47.73000000000001,31.33,6.16,0.52,6.16,0.52,0.94,0.43,0.43,0.31,0.62
1.8,170.0,1.88,1,15.0,28.7,4.73,0.45,4.53,0.42,6.0,0.75,0.0,0.0,0.76,1.85,170.0,1.9,7.48,25.64,1.2,0.17,1.2,0.17,2.01,0.2,0.2,4.01,1.0
1.8,170.0,1.88,1,24.980000000000004,29.43,5.48,0.56,4.12,0.45,3.6,0.75,0.33,1.2,0.77,1.83,155.0,1.88,46.65,30.75,7.03,0.47,7.03,0.47,2.25,0.37,0.37,0.64,0.63
1.8,170.0,1.88,0,70.0,31.54,6.96,0.6,6.96,0.6,1.07,0.38,0.38,0.64,0.75,1.8,170.0,1.83,40.4,29.74,4.98,0.53,4.11,0.46,0.0,0.0,0.0,0.0,0.86
1.8,170.0,1.88,1,70.0,31.71,6.4,0.57,6.37,0.56,0.86,0.36,0.36,0.64,0.73,1.73,155.0,1.75,60.000000000000014,31.84,3.62,0.48,3.62,0.48,0.75,0.75,0.75,0.0,0.56
1.8,170.0,1.88,0,51.0,32.98,5.94,0.51,4.39,0.49,0.59,0.67,0.75,0.59,0.7,1.83,170.0,1.9,78.52,34.73,3.5,0.42,4.23,0.5,0.0,0.0,0.67,0.0,0.75
1.8,170.0,1.88,1,38.16,34.97,3.69,0.46,4.43,0.53,0.39,0.25,0.5,0.0,0.72,1.83,170.0,1.93,64.2,34.55,10.95,0.58,10.95,0.58,0.7,0.33,0.33,0.47,0.62
1.85,185.0,1.85,0,16.75,32.65,9.55,0.72,9.31,0.73,0.9,0.5,0.0,0.0,0.81,1.85,185.0,1.9,6.249999999999998,30.05,9.6,0.66,9.6,0.66,0.0,0.0,0.0,0.0,0.89
1.85,185.0,1.85,0,32.949999999999996,34.93,5.04,0.68,5.64,0.68,0.46,0.33,1.0,0.0,0.79,1.73,185.0,1.8,12.77,26.32,4.86,0.83,4.86,0.83,3.52,0.38,0.38,0.0,0.74
1.85,185.0,1.85,1,31.429999999999993,35.89,5.12,0.69,5.98,0.69,0.0,0.0,1.0,0.0,0.8,1.98,185.0,2.01,18.43,25.19,7.7,0.7,8.08,0.72,1.63,0.67,0.5,2.44,0.56
1.85,185.0,1.85,0,18.28999999999999,36.27,7.22,0.67,5.69,0.66,0.82,1.0,0.0,0.0,0.76,1.83,170.0,1.83,7.08,26.14,8.19,0.68,8.19,0.68,4.24,1.0,1.0,4.24,0.79
1.85,185.0,1.85,1,19.289999999999992,37.65,4.98,0.71,4.92,0.68,3.89,0.56,0.22,0.78,0.74,1.78,185.0,1.85,3.3499999999999996,28.73,4.18,0.61,4.18,0.61,0.0,0.0,0.0,8.96,0.79
1.85,185.0,1.85,1,30.939999999999994,38.09,7.43,0.64,5.79,0.7,2.42,0.56,0.25,0.48,0.71,1.83,185.0,1.83,34.66999999999999,38.04,7.07,0.55,5.11,0.43,0.43,1.0,1.0,0.0,0.73
1.85,185.0,1.85,0,35.089999999999996,39.0,7.32,0.61,5.64,0.61,1.71,0.5,0.23,0.43,0.72,1.85,185.0,1.9,54.40000000000001,32.0,5.22,0.38,4.12,0.33,2.21,0.47,0.8,0.28,0.8
1.7,135.0,1.78,1,25.0,25.08,5.24,0.51,5.88,0.54,3.0,0.56,0.5,0.6,0.9,1.78,145.0,1.88,50.19,35.37,5.22,0.45,4.14,0.43,1.79,0.46,0.42,0.9,0.68
1.7,135.0,1.78,1,71.98,27.4,2.78,0.39,2.82,0.37,1.04,0.83,0.24,0.0,0.83,1.73,145.0,1.8,34.48,31.7,4.61,0.62,4.61,0.62,2.18,0.31,0.31,2.18,0.67
1.7,135.0,1.78,0,75.22,30.73,3.84,0.46,3.55,0.41,0.4,1.0,0.17,0.4,0.79,1.8,145.0,1.75,46.480000000000004,25.5,6.5,0.52,5.53,0.51,0.97,1.0,0.33,0.65,0.9
1.7,135.0,1.78,0,64.44,31.23,4.03,0.43,5.15,0.46,0.0,0.0,0.0,0.0,0.79,1.8,145.0,1.75,59.04999999999999,26.0,7.04,0.53,6.28,0.53,0.76,1.0,0.33,0.51,0.9
1.7,135.0,1.78,1,58.389999999999986,32.4,4.37,0.48,7.18,0.47,0.0,0.0,0.0,0.0,0.81,1.8,155.0,1.83,47.230000000000004,29.7,6.92,0.51,6.92,0.51,1.59,0.56,0.56,0.32,0.73
1.7,135.0,1.78,0,39.89999999999999,33.26,4.59,0.5,6.84,0.45,0.0,0.0,0.0,0.0,0.82,1.68,135.0,1.7,19.800000000000004,31.63,4.44,0.51,3.99,0.49,0.0,0.0,0.0,0.76,0.79
1.73,135.0,1.75,1,15.0,24.86,3.2,0.38,3.2,0.38,3.0,0.75,0.75,2.0,0.67,1.73,135.0,1.73,15.0,22.45,3.13,0.53,2.73,0.45,0.0,0.0,0.33,0.0,0.83
1.73,135.0,1.75,1,47.57,27.54,4.16,0.48,4.14,0.48,3.15,0.59,0.6,1.26,0.67,1.7,135.0,1.75,38.099999999999994,26.55,4.62,0.52,4.62,0.52,0.79,0.18,0.18,0.0,0.53
1.73,135.0,1.75,0,47.57000000000001,28.63,4.29,0.52,3.87,0.46,2.84,0.45,0.47,0.63,0.7,1.68,135.0,1.75,21.5,25.85,9.49,0.62,9.49,0.62,1.4,0.67,0.67,1.4,0.78
1.73,135.0,1.75,0,52.77000000000001,29.61,4.36,0.55,4.07,0.47,1.71,0.3,0.38,0.0,0.75,1.8,135.0,1.83,15.000000000000002,25.37,4.87,0.6,4.87,0.6,0.0,0.0,0.0,3.0,1.0
1.63,125.0,1.65,1,55.01000000000001,29.1,3.84,0.31,3.45,0.3,0.82,0.2,0.2,0.82,0.83,1.65,125.0,1.7,24.58,28.39,1.71,0.48,1.71,0.48,2.44,0.31,0.31,0.0,0.82
1.63,125.0,1.65,1,30.080000000000016,29.74,4.95,0.35,4.49,0.34,1.0,0.67,0.67,0.0,0.84,1.7,135.0,1.68,45.0,27.34,9.4,0.53,9.4,0.53,2.67,0.53,0.53,1.0,0.7
1.63,125.0,1.65,1,49.130000000000024,31.52,5.58,0.5,5.84,0.52,1.83,0.6,0.69,0.31,0.83,1.63,125.0,1.63,60.0,32.8,3.65,0.6,3.65,0.6,3.0,0.31,0.31,0.0,0.68
1.63,125.0,1.65,0,60.00000000000003,33.86,5.7,0.47,5.05,0.49,1.5,0.6,0.34,0.0,0.83,1.68,125.0,1.75,70.0,24.81,3.67,0.39,3.67,0.39,0.86,0.29,0.29,0.0,0.79
1.63,125.0,1.65,1,60.00000000000003,34.91,4.22,0.39,3.58,0.43,2.25,0.33,0.34,0.0,0.81,1.65,125.0,1.7,46.22,34.21,4.39,0.68,4.93,0.62,2.6,0.53,0.56,0.97,0.79
1.91,250.0,1.98,0,9.570000000000002,23.29,4.6,0.8,4.6,0.8,1.57,1.0,1.0,1.57,0.85,1.85,241.0,1.85,42.33,26.81,0.97,0.26,1.13,0.32,0.0,0.0,0.0,0.0,0.62
1.91,250.0,1.98,1,18.92,23.63,4.49,0.54,4.18,0.54,0.79,1.0,1.0,0.79,0.83,2.08,265.0,2.08,6.470000000000001,27.67,3.4,0.65,3.4,0.65,0.0,0.0,0.0,0.0,0.62
1.91,250.0,1.98,1,32.690000000000005,24.36,5.78,0.69,5.08,0.69,1.84,1.0,1.0,1.38,0.81,1.85,205.0,1.9,65.59,38.75,5.64,0.81,5.64,0.81,2.29,0.42,0.42,0.46,0.54
1.91,250.0,1.98,0,25.28,36.13,7.52,0.77,6.05,0.86,1.78,1.0,0.6,1.78,0.82,1.98,255.0,2.01,25.060000000000002,31.45,3.43,0.53,3.43,0.53,2.39,0.8,0.8,0.6,0.71
1.91,250.0,1.98,1,21.93,37.88,7.98,0.77,7.34,0.85,1.37,0.67,0.6,1.37,0.82,1.83,263.0,1.83,41.620000000000005,39.27,2.14,0.34,2.14,0.34,0.36,0.1,0.1,0.0,0.62
1.68,145.0,1.78,1,15.0,31.79,3.6,0.35,3.6,0.35,0.0,0.0,0.0,0.0,1.0,1.75,155.0,1.75,42.67,33.22,6.91,0.65,6.91,0.65,2.11,0.55,0.55,0.7,0.9
1.68,145.0,1.78,1,60.0,32.79,4.57,0.39,4.52,0.36,2.25,0.53,0.44,0.25,0.92,1.73,145.0,1.8,41.789999999999985,35.57,4.57,0.56,4.57,0.56,1.79,0.36,0.36,0.36,0.65
1.68,145.0,1.78,1,41.129999999999995,34.07,3.7,0.33,3.87,0.35,0.36,0.33,0.33,0.0,0.87,1.78,155.0,1.85,49.890000000000015,32.82,4.75,0.45,4.75,0.45,0.3,0.25,0.25,0.3,0.58
1.68,145.0,1.78,1,40.36,34.36,3.25,0.33,3.47,0.32,0.37,0.2,0.5,0.0,0.88,1.73,145.0,1.78,35.47,28.4,7.75,0.64,6.57,0.68,4.23,0.5,0.29,0.85,0.79
1.8,145.0,1.88,0,15.0,23.81,2.33,0.56,2.33,0.56,2.0,0.22,0.22,2.0,0.82,1.68,135.0,1.7,30.0,27.89,4.67,0.57,4.67,0.57,1.5,0.19,0.19,1.0,0.62
1.75,170.0,1.75,0,15.0,29.69,2.13,0.28,3.8,0.44,1.0,0.17,0.0,0.0,0.58,1.83,170.0,1.88,30.0,26.94,4.23,0.62,4.23,0.62,1.5,0.75,0.75,3.0,0.38
1.78,170.0,1.85,0,51.400000000000006,30.9,3.4,0.49,3.4,0.49,1.46,0.5,0.5,0.0,0.6,1.75,170.0,1.78,30.5,25.06,4.56,0.5,4.56,0.5,0.49,1.0,1.0,0.0,0.65
1.78,170.0,1.85,1,51.400000000000006,31.03,3.66,0.5,4.46,0.54,1.17,0.29,0.36,0.0,0.62,1.8,170.0,1.78,0.9300000000000002,34.59,1.08,0.33,1.08,0.33,16.13,1.0,1.0,16.13,0.73
1.78,170.0,1.85,1,16.930000000000007,32.44,3.72,0.46,3.66,0.47,1.77,0.5,0.5,0.89,0.6,1.75,170.0,1.93,4.920000000000002,27.21,7.52,0.44,7.52,0.44,0.0,0.0,0.0,0.0,0.7
1.78,170.0,1.85,1,51.20000000000002,33.82,3.16,0.49,1.82,0.34,2.05,0.5,0.38,0.59,0.59,1.75,170.0,1.85,33.269999999999996,37.95,4.66,0.62,2.49,0.4,1.35,0.5,0.5,0.45,0.83
1.78,170.0,1.85,1,54.760000000000005,34.18,3.32,0.49,1.79,0.32,1.92,0.47,0.38,0.55,0.61,1.73,170.0,1.78,48.66,31.43,6.86,0.65,5.55,0.59,2.16,0.47,0.39,0.92,0.72
1.78,170.0,1.85,0,59.980000000000004,35.23,2.72,0.38,2.72,0.36,1.0,0.4,0.27,0.0,0.64,1.8,170.0,1.88,31.360000000000003,30.93,3.09,0.47,3.09,0.47,2.87,0.86,0.86,0.0,0.64
1.78,170.0,1.85,0,38.93,35.96,3.54,0.48,3.83,0.45,1.93,0.42,0.29,0.0,0.65,1.75,170.0,1.88,15.600000000000001,31.61,7.18,0.73,7.18,0.73,0.0,0.0,0.0,0.0,0.85
1.8,170.0,1.83,0,20.909999999999997,23.29,3.63,0.46,3.83,0.39,0.72,0.5,0.67,1.43,0.77,1.78,170.0,1.83,11.07,26.24,2.53,0.62,2.53,0.62,1.36,0.33,0.33,2.71,0.75
1.8,170.0,1.83,0,35.91,23.43,3.29,0.52,3.9,0.44,0.84,0.4,0.6,1.25,0.78,1.85,185.0,1.93,36.07000000000001,23.07,11.62,0.69,10.2,0.62,0.42,0.11,0.07,2.08,0.76
1.8,170.0,1.83,0,56.7,25.49,4.71,0.54,7.72,0.55,1.06,0.44,0.62,0.26,0.76,1.83,170.0,1.93,15.920000000000002,23.42,4.9,0.79,4.9,0.79,3.77,0.67,0.67,5.65,0.64
1.8,170.0,1.83,1,56.699999999999996,25.88,4.36,0.59,8.54,0.6,2.12,0.47,0.56,1.32,0.74,1.73,155.0,1.78,28.799999999999997,29.1,7.36,0.64,3.16,0.41,1.04,0.5,0.33,1.04,0.72
1.8,170.0,1.83,0,50.3,26.38,5.43,0.58,9.66,0.61,2.09,0.5,0.52,2.09,0.75,1.73,155.0,1.78,38.25,30.26,5.2,0.62,4.58,0.53,2.35,0.5,0.26,0.78,0.78
1.8,170.0,1.83,1,53.599999999999994,28.52,4.25,0.56,6.12,0.62,1.12,0.5,0.47,2.24,0.74,1.83,170.0,1.9,15.0,29.93,1.53,0.47,7.2,0.64,3.0,0.6,1.0,0.0,0.72
1.8,170.0,1.83,0,43.069999999999986,29.21,5.83,0.58,4.62,0.53,0.35,0.33,0.4,1.04,0.7,1.83,170.0,1.88,35.27,36.72,6.72,0.64,6.18,0.65,3.4,0.4,0.19,0.85,0.62
1.8,170.0,1.83,0,32.999999999999986,29.54,6.82,0.56,4.0,0.46,0.45,0.25,0.33,0.91,0.71,1.78,155.0,1.78,30.0,29.69,3.9,0.61,3.9,0.61,1.0,0.13,0.13,1.5,0.7
1.91,185.0,2.01,0,8.13,27.77,4.31,0.73,4.31,0.73,1.85,0.5,0.5,0.0,0.73,1.93,185.0,1.98,37.559999999999995,29.12,3.27,0.59,3.27,0.59,2.8,0.5,0.5,3.19,0.75
1.91,185.0,2.01,0,22.3,28.33,3.95,0.75,5.16,0.79,2.02,0.5,0.5,0.0,0.69,1.83,185.0,1.88,24.169999999999995,35.46,5.05,0.56,5.05,0.56,0.62,0.2,0.2,0.0,0.64
1.78,155.0,1.8,0,17.75,25.92,5.69,0.73,5.69,0.73,2.54,0.75,0.75,0.0,0.75,1.75,155.0,1.85,51.35,27.89,4.69,0.66,4.69,0.66,0.0,0.0,0.0,1.46,0.64
1.78,155.0,1.8,1,22.28,34.58,6.01,0.74,5.61,0.74,3.37,0.71,0.6,0.0,0.72,1.83,170.0,1.93,53.60000000000001,28.01,9.22,0.63,8.54,0.63,0.0,0.0,0.0,1.96,0.62
1.78,155.0,1.8,0,53.260000000000005,36.81,2.91,0.49,2.67,0.45,1.97,0.35,0.28,0.0,0.71,1.8,155.0,1.93,31.04,31.42,5.35,0.52,5.35,0.52,1.45,0.75,0.75,2.42,0.91
1.78,170.0,1.83,0,41.07,27.12,3.82,0.62,3.82,0.62,5.11,0.64,0.64,0.73,0.71,1.78,170.0,1.83,49.730000000000004,24.74,6.33,0.56,4.73,0.54,6.64,0.81,0.82,0.6,0.68
1.78,170.0,1.83,0,59.999999999999986,27.79,3.33,0.5,3.97,0.55,4.5,0.41,0.46,0.5,0.69,1.85,170.0,1.96,34.470000000000006,28.6,3.77,0.46,5.98,0.64,1.31,0.43,0.41,0.87,0.58
1.78,170.0,1.83,0,59.999999999999986,28.54,3.15,0.5,3.93,0.56,3.75,0.32,0.44,0.5,0.68,1.8,170.0,1.9,40.75,26.22,4.32,0.58,6.63,0.67,1.1,0.38,0.5,1.1,0.67
1.78,170.0,1.83,0,57.21999999999998,35.37,2.97,0.44,3.65,0.49,1.31,0.25,0.07,0.0,0.64,1.8,170.0,1.8,60.00000000000001,35.48,6.48,0.65,6.68,0.65,1.5,0.21,0.29,0.25,0.74
1.78,170.0,1.83,1,53.64999999999998,35.83,3.17,0.44,4.79,0.56,1.4,0.45,0.06,0.0,0.62,1.78,155.0,1.83,33.35,33.17,3.81,0.39,3.75,0.39,0.0,0.0,0.0,0.0,0.63
1.78,170.0,1.83,0,53.64999999999998,36.13,3.24,0.45,3.99,0.55,1.12,0.27,0.0,0.0,0.63,1.8,155.0,1.78,51.08,32.09,4.39,0.43,4.66,0.48,0.59,0.4,0.5,0.88,0.85
1.78,170.0,1.83,0,56.42999999999998,36.92,3.58,0.46,5.03,0.58,2.13,0.38,0.0,0.0,0.63,1.68,170.0,1.7,60.0,35.63,3.42,0.48,3.97,0.48,4.0,0.36,0.5,0.25,0.96
1.63,125.0,1.63,0,18.1,30.83,3.15,0.5,4.42,0.61,0.0,0.0,0.62,0.83,0.73,1.7,125.0,1.68,25.5,23.06,6.24,0.7,3.18,0.6,6.47,0.69,1.0,0.0,0.64
1.96,265.0,2.03,0,26.72,28.06,8.65,0.58,8.65,0.58,1.12,0.67,0.67,0.0,0.57,1.83,264.0,1.88,2.1700000000000004,26.16,7.83,0.85,2.76,0.43,0.0,0.0,0.0,0.0,1.0
1.85,145.0,1.88,0,21.339999999999996,29.8,4.59,0.58,4.92,0.61,0.7,1.0,0.0,0.7,0.73,1.7,145.0,1.78,42.92,29.56,4.96,0.38,4.71,0.39,0.35,0.17,0.0,1.05,0.78
1.65,115.0,1.65,0,60.0,35.87,5.5,0.68,5.3,0.67,2.0,0.5,0.54,0.0,0.69,1.63,115.0,1.6,49.56999999999999,32.47,5.79,0.48,5.79,0.48,1.82,0.33,0.33,0.3,0.46
1.68,135.0,1.75,0,33.980000000000004,27.44,8.65,0.73,7.03,0.76,2.65,0.6,0.55,1.77,0.73,1.65,125.0,1.68,55.0,28.9,4.38,0.61,4.38,0.61,2.18,0.47,0.47,0.0,0.93
1.7,145.0,1.78,0,27.92,29.02,5.98,0.4,5.98,0.4,0.0,0.0,0.0,0.54,0.82,1.73,145.0,1.83,29.5,28.06,3.39,0.47,4.64,0.49,0.0,0.0,0.58,0.0,0.75
1.83,170.0,1.83,0,15.0,34.81,2.07,0.41,6.0,0.69,0.0,0.0,0.6,0.0,0.85,1.78,155.0,1.83,49.95,26.58,4.82,0.65,4.82,0.65,1.5,0.38,0.38,0.0,0.89
1.7,135.0,1.7,0,14.999999999999998,28.56,2.2,0.55,9.4,0.75,1.0,0.11,0.4,2.0,0.85,1.63,135.0,1.8,46.120000000000005,29.59,4.1,0.34,4.05,0.37,0.65,1.0,0.25,0.0,0.56
1.91,264.0,1.88,0,25.5,28.29,5.41,0.61,5.29,0.58,1.76,0.38,0.38,0.0,0.68,2.01,258.0,2.03,15.0,32.98,4.8,0.44,4.8,0.44,0.0,0.0,0.0,0.0,0.6
1.75,145.0,1.83,0,28.159999999999997,30.52,8.35,0.75,9.87,0.79,2.13,0.36,0.38,1.07,0.81,1.73,155.0,1.75,51.82000000000001,27.26,4.34,0.35,3.84,0.34,1.16,0.31,0.25,0.0,0.6
1.93,238.0,1.96,1,2.25,25.64,8.44,0.66,3.11,0.58,0.0,0.0,0.0,0.0,0.67,1.88,230.0,1.85,27.5,35.03,3.6,0.63,3.2,0.61,1.09,1.0,0.33,0.0,0.73
1.93,238.0,1.96,1,18.9,26.52,6.98,0.51,3.23,0.49,0.0,0.0,0.0,0.0,0.75,1.83,263.0,1.83,4.399999999999999,34.13,4.09,0.35,2.5,0.27,3.41,0.5,0.5,0.0,0.76
1.93,238.0,1.96,1,33.0,27.36,7.82,0.48,3.06,0.45,0.45,0.5,0.0,0.0,0.69,1.88,265.0,2.03,13.79,36.43,11.75,0.66,11.75,0.66,1.09,0.25,0.25,0.0,0.85
1.93,238.0,1.96,1,49.140000000000015,29.32,4.99,0.52,3.32,0.47,0.61,0.67,0.25,0.0,0.65,1.78,265.0,1.83,35.59,39.17,6.04,0.62,5.9,0.58,1.26,0.5,0.5,0.42,0.38
1.93,238.0,1.96,1,70.52000000000001,30.87,3.84,0.52,3.19,0.46,0.21,0.33,0.0,0.21,0.63,1.93,240.0,2.03,39.41,32.32,6.72,0.51,6.72,0.51,1.14,0.25,0.25,0.0,0.92
1.93,238.0,1.96,0,82.87000000000002,33.28,4.6,0.5,4.14,0.54,0.18,0.5,0.05,0.18,0.68,1.93,240.0,2.03,30.910000000000007,34.73,13.78,0.75,13.78,0.75,3.4,0.78,0.78,0.0,0.89
1.93,238.0,1.96,1,62.09000000000003,34.84,4.85,0.54,5.07,0.53,0.0,0.0,0.0,0.0,0.71,1.88,264.0,1.9,21.88,25.71,5.26,0.55,5.26,0.55,0.0,0.0,0.0,0.0,0.7
1.78,185.0,1.85,1,9.649999999999999,28.81,8.7,0.55,8.7,0.55,0.0,0.0,0.0,0.0,0.79,1.85,185.0,1.88,30.0,29.84,4.6,0.58,4.6,0.58,0.5,0.25,0.25,0.0,0.79
1.65,125.0,1.7,1,27.7,28.94,1.73,0.46,1.73,0.46,2.17,0.31,0.31,0.0,0.83,1.65,135.0,1.68,44.150000000000006,31.51,4.35,0.4,4.1,0.38,0.34,0.06,0.21,0.68,0.59
